Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:1902275,regulation of chromatin organization,19_GO:0050789 regulation of biological process,-2.2,5.2,3.7,30230,32,729,4,0.55,0.27,4288|4300|29855|90378,MKI67|MLLT3|UBN1|SAMD1,-0.6
MyList,GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,19_GO:0032502 developmental process,-2.1,1.8,2.8,30230,482,729,21,2.9,0.62,71|1948|2719|2737|3400|3479|5076|5361|6692|6909|7041|7424|9723|10252|10413|10653|23767|26146|56998|57591|65009,ACTG1|EFNB2|GPC3|GLI3|ID4|IGF1|PAX2|PLXNA1|SPINT1|TBX2|TGFB1I1|VEGFC|SEMA3E|SPRY1|YAP1|SPINT2|FLRT3|TRAF3IP1|CTNNBIP1|MRTFA|NDRG4,-0.59
MyList,GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0009987 cellular process,-2.1,2.1,2.9,30230,303,729,15,2.1,0.53,6628|7737|8220|8233|9541|10078|22794|26017|51759|54960|55094|55596|140432|143884|256643,SNRPB|RNF113A|ESS2|ZRSR2|CIRSR|TSSC4|CASC3|FAM32A|C9orf78|GEMIN8|GPATCH1|ZCCHC8|RNF113B|CWF19L2|BCLAF3,-0.59
MyList,GO Biological Processes,19,GO:0000398,"mRNA splicing, via spliceosome",19_GO:0009987 cellular process,-2.1,2.1,2.9,30230,303,729,15,2.1,0.53,6628|7737|8220|8233|9541|10078|22794|26017|51759|54960|55094|55596|140432|143884|256643,SNRPB|RNF113A|ESS2|ZRSR2|CIRSR|TSSC4|CASC3|FAM32A|C9orf78|GEMIN8|GPATCH1|ZCCHC8|RNF113B|CWF19L2|BCLAF3,-0.59
MyList,GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,19_GO:0051179 localization,-2.1,1.7,2.8,30230,576,729,24,3.3,0.66,71|629|868|1265|1948|2719|5978|6281|6457|8766|9498|9607|9846|22871|29108|50487|54806|55589|55850|65009|81555|84079|91461|339302,ACTG1|CFB|CBLB|CNN2|EFNB2|GPC3|REST|S100A10|SH3GL3|RAB11A|SLC4A8|CARTPT|GAB2|NLGN1|PYCARD|PLA2G3|AHI1|BMP2K|USE1|NDRG4|YIPF5|ANKRD27|PKDCC|CPLX4,-0.59
MyList,GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-2.1,1.6,2.7,30230,704,729,28,3.8,0.71,320|705|1026|1028|2737|3297|3955|4848|4863|5076|5125|6692|6881|6909|7703|7942|9113|9541|10018|10524|10653|26146|26469|55122|56006|56977|81565|129685,APBA1|BYSL|CDKN1A|CDKN1C|GLI3|HSF1|LFNG|CNOT2|NPAT|PAX2|PCSK5|SPINT1|TAF10|TBX2|PCGF2|TFEB|LATS1|CIRSR|BCL2L11|KAT5|SPINT2|TRAF3IP1|PTPN18|AKIRIN2|SMG9|STOX2|NDEL1|TAF8,-0.59
MyList,GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.1,3.5,3.3,30230,71,729,6,0.82,0.33,4739|6387|8772|29108|58515|83692,NEDD9|CXCL12|FADD|PYCARD|SELENOK|CD99L2,-0.59
MyList,WikiPathways,27,WP2858,Ectoderm differentiation,,-2.1,2.6,3.1,30230,141,729,9,1.2,0.41,166|460|1501|2737|4772|7903|22871|27324|54806,TLE5|ASTN1|CTNND2|GLI3|NFATC1|ST8SIA4|NLGN1|TOX3|AHI1,-0.59
MyList,GO Biological Processes,19,GO:0006402,mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.1,2.6,3.1,30230,141,729,9,1.2,0.41,1478|4848|6628|9811|22794|55095|56006|85456|196513,CSTF2|CNOT2|SNRPB|CTIF|CASC3|SAMD4B|SMG9|TNKS1BP1|DCP1B,-0.59
MyList,GO Biological Processes,19,GO:0040013,negative regulation of locomotion,19_GO:0040011 locomotion,-2.1,1.9,2.8,30230,422,729,19,2.6,0.59,350|575|972|1265|1634|3621|3622|4286|4739|6091|6092|6387|8751|9607|10653|11117|60672|65009|127435,APOH|ADGRB1|CD74|CNN2|DCN|ING1|ING2|MITF|NEDD9|ROBO1|ROBO2|CXCL12|ADAM15|CARTPT|SPINT2|EMILIN1|MIIP|NDRG4|PODN,-0.59
MyList,Canonical Pathways,11,M18895,SA TRKA RECEPTOR,,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,1026|2002|6464,CDKN1A|ELK1|SHC1,-0.59
MyList,Reactome Gene Sets,6,R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,595|1026|1028,CCND1|CDKN1A|CDKN1C,-0.59
MyList,GO Molecular Functions,21,GO:0005159,insulin-like growth factor receptor binding,,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,3479|3667|6464,IGF1|IRS1|SHC1,-0.59
MyList,GO Biological Processes,19,GO:0048368,lateral mesoderm development,19_GO:0032502 developmental process,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,6881|10413|23420,TAF10|YAP1|NOMO1,-0.59
MyList,GO Biological Processes,19,GO:0045725,positive regulation of glycogen biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,3479|3667|8660,IGF1|IRS1|IRS2,-0.59
MyList,Reactome Gene Sets,6,R-HSA-8934593,Regulation of RUNX1 Expression and Activity,,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,595|23112|57690,CCND1|TNRC6B|TNRC6C,-0.59
MyList,GO Cellular Components,20,GO:0160232,INTAC complex,,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,57117|80789|92105,INTS12|INTS5|INTS4,-0.59
MyList,CORUM,33,CORUM:470,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,6874|6880|6881,TAF4|TAF9|TAF10,-0.59
MyList,GO Biological Processes,19,GO:0044819,mitotic G1/S transition checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,595|1026|51322,CCND1|CDKN1A|WAC,-0.59
MyList,GO Biological Processes,19,GO:2000677,regulation of transcription regulatory region DNA binding,19_GO:0065007 biological regulation,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,3479|55906|84444,IGF1|ZC4H2|DOT1L,-0.59
MyList,Reactome Gene Sets,6,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",,-2.1,7.3,4.1,30230,17,729,3,0.41,0.24,595|1026|1028,CCND1|CDKN1A|CDKN1C,-0.59
MyList,KEGG Pathway,24,hsa05165,Human papillomavirus infection,,-2.1,2,2.9,30230,333,729,16,2.2,0.54,595|1026|1311|3133|3680|3955|4854|6696|6934|7059|7060|8772|10297|10379|84441|84612,CCND1|CDKN1A|COMP|HLA-E|ITGA9|LFNG|NOTCH3|SPP1|TCF7L2|THBS3|THBS4|FADD|APC2|IRF9|MAML2|PARD6B,-0.59
MyList,GO Biological Processes,19,GO:0050817,coagulation,19_GO:0032501 multicellular organismal process,-2.1,2.4,3,30230,193,729,11,1.5,0.45,71|350|1311|2147|2158|2162|3083|10398|51129|80274|646960,ACTG1|APOH|COMP|F2|F9|F13A1|HGFAC|MYL9|ANGPTL4|SCUBE1|PRSS56,-0.58
MyList,GO Biological Processes,19,GO:0050796,regulation of insulin secretion,19_GO:0051179 localization,-2.1,2.5,3,30230,167,729,10,1.4,0.43,1946|2044|3667|5978|6934|8660|9607|9854|57555|252983,EFNA5|EPHA5|IRS1|REST|TCF7L2|IRS2|CARTPT|C2CD2L|NLGN2|STXBP4,-0.58
MyList,GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-2.1,2.1,2.9,30230,276,729,14,1.9,0.51,868|972|1026|1947|3133|3479|6522|6777|8660|8772|29108|57181|57630|58515,CBLB|CD74|CDKN1A|EFNB1|HLA-E|IGF1|SLC4A2|STAT5B|IRS2|FADD|PYCARD|SLC39A10|SH3RF1|SELENOK,-0.58
MyList,GO Molecular Functions,21,GO:0030159,signaling receptor complex adaptor activity,,-2.1,4.1,3.4,30230,51,729,5,0.69,0.31,3667|6464|8660|9825|9846,IRS1|SHC1|IRS2|SPATA2|GAB2,-0.58
MyList,WikiPathways,27,WP3611,Photodynamic therapy induced AP 1 survival signaling,,-2.1,4.1,3.4,30230,51,729,5,0.69,0.31,595|1026|2002|5606|10018,CCND1|CDKN1A|ELK1|MAP2K3|BCL2L11,-0.58
MyList,GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-2.1,4.1,3.4,30230,51,729,5,0.69,0.31,6387|8772|29108|58515|83692,CXCL12|FADD|PYCARD|SELENOK|CD99L2,-0.58
MyList,GO Biological Processes,19,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.1,2,2.8,30230,334,729,16,2.2,0.54,858|1028|2719|3621|3622|4052|4756|7041|8425|9113|10220|10252|11117|23420|114990|283149,CAV2|CDKN1C|GPC3|ING1|ING2|LTBP1|NEO1|TGFB1I1|LTBP4|LATS1|GDF11|SPRY1|EMILIN1|NOMO1|VASN|BCL9L,-0.58
MyList,Reactome Gene Sets,6,R-HSA-449147,Signaling by Interleukins,,-2.1,1.8,2.8,30230,454,729,20,2.7,0.6,595|1026|1265|1489|2002|2162|3082|3383|3597|3667|4793|5606|5782|6464|6777|8660|9846|26469|79155|257397,CCND1|CDKN1A|CNN2|CTF1|ELK1|F13A1|HGF|ICAM1|IL13RA1|IRS1|NFKBIB|MAP2K3|PTPN12|SHC1|STAT5B|IRS2|GAB2|PTPN18|TNIP2|TAB3,-0.58
MyList,GO Biological Processes,19,GO:0044772,mitotic cell cycle phase transition,19_GO:0009987 cellular process,-2.1,2.6,3.1,30230,142,729,9,1.2,0.41,595|1026|1164|3400|5218|6881|7319|9113|27338,CCND1|CDKN1A|CKS2|ID4|CDK14|TAF10|UBE2A|LATS1|UBE2S,-0.58
MyList,GO Biological Processes,19,GO:0008360,regulation of cell shape,19_GO:0032502 developmental process,-2.1,2.6,3.1,30230,142,729,9,1.2,0.41,2039|2147|9723|10602|11135|30011|51177|57619|148170,DMTN|F2|SEMA3E|CDC42EP3|CDC42EP1|SH3KBP1|PLEKHO1|SHROOM3|CDC42EP5,-0.58
MyList,Reactome Gene Sets,6,R-HSA-8878171,Transcriptional regulation by RUNX1,,-2.1,2.3,2.9,30230,221,729,12,1.6,0.47,595|1997|1998|3014|6938|8861|10138|10398|10413|23112|57690|80012,CCND1|ELF1|ELF2|H2AX|TCF12|LDB1|YAF2|MYL9|YAP1|TNRC6B|TNRC6C|PHC3,-0.57
MyList,GO Biological Processes,19,GO:0051310,metaphase chromosome alignment,19_GO:0051179 localization,-2.1,3.1,3.2,30230,94,729,7,0.96,0.36,8766|25978|54908|54984|84722|91272|152185,RAB11A|CHMP2B|SPDL1|PINX1|PSRC1|BOD1|SPICE1,-0.57
MyList,GO Cellular Components,20,GO:0000307,cyclin-dependent protein kinase holoenzyme complex,,-2.1,3.5,3.3,30230,72,729,6,0.82,0.33,595|904|1026|1163|1164|5218,CCND1|CCNT1|CDKN1A|CKS1B|CKS2|CDK14,-0.57
MyList,GO Biological Processes,19,GO:0044773,mitotic DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.1,3.5,3.3,30230,72,729,6,0.82,0.33,595|1026|29997|51149|51322|51720,CCND1|CDKN1A|NOP53|MRNIP|WAC|UIMC1,-0.57
MyList,WikiPathways,27,WP5289,Axon guidance,,-2.1,3.5,3.3,30230,72,729,6,0.82,0.33,1947|4917|5361|6091|6092|6387,EFNB1|NTN3|PLXNA1|ROBO1|ROBO2|CXCL12,-0.57
MyList,GO Biological Processes,19,GO:0051965,positive regulation of synapse assembly,19_GO:0032502 developmental process,-2.1,3.5,3.3,30230,72,729,6,0.82,0.33,575|1946|2049|22871|23767|57555,ADGRB1|EFNA5|EPHB3|NLGN1|FLRT3|NLGN2,-0.57
MyList,Reactome Gene Sets,6,R-HSA-4085001,Sialic acid metabolism,,-2.1,5,3.6,30230,33,729,4,0.55,0.27,6482|6489|7903|81849,ST3GAL1|ST8SIA1|ST8SIA4|ST6GALNAC5,-0.57
MyList,GO Biological Processes,19,GO:0060765,regulation of androgen receptor signaling pathway,19_GO:0050896 response to stimulus,-2.1,5,3.6,30230,33,729,4,0.55,0.27,3479|6934|9611|27086,IGF1|TCF7L2|NCOR1|FOXP1,-0.57
MyList,GO Cellular Components,20,GO:0098552,side of membrane,,-2.1,1.6,2.7,30230,741,729,29,4,0.72,460|629|972|1946|2044|2147|2719|2785|2791|3133|3383|3597|6387|6769|8601|8772|9854|10082|54785|57664|63827|65078|79058|80274|83546|112574|114908|221914|266727,ASTN1|CFB|CD74|EFNA5|EPHA5|F2|GPC3|GNG3|GNG11|HLA-E|ICAM1|IL13RA1|CXCL12|STAC|RGS20|FADD|C2CD2L|GPC6|BORCS6|PLEKHA4|BCAN|RTN4R|ASPSCR1|SCUBE1|RTBDN|SNX18|TMEM123|GPC2|MDGA1,-0.57
MyList,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-2.1,2.2,2.9,30230,222,729,12,1.6,0.47,595|858|904|2002|2785|2791|3014|6387|6464|10524|23112|57690,CCND1|CAV2|CCNT1|ELK1|GNG3|GNG11|H2AX|CXCL12|SHC1|KAT5|TNRC6B|TNRC6C,-0.56
MyList,GO Biological Processes,19,GO:0050769,positive regulation of neurogenesis,19_GO:0032502 developmental process,-2.1,2.2,2.9,30230,222,729,12,1.6,0.47,1946|2737|4311|6091|6092|6387|6692|6792|7424|26039|51199|84079,EFNA5|GLI3|MME|ROBO1|ROBO2|CXCL12|SPINT1|CDKL5|VEGFC|SS18L1|NIN|ANKRD27,-0.56
MyList,GO Biological Processes,19,GO:0048754,branching morphogenesis of an epithelial tube,19_GO:0032502 developmental process,-2.1,2.6,3,30230,143,729,9,1.2,0.41,2719|2737|3479|5076|6909|9723|10252|10413|56998,GPC3|GLI3|IGF1|PAX2|TBX2|SEMA3E|SPRY1|YAP1|CTNNBIP1,-0.56
MyList,Reactome Gene Sets,6,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,,-2.1,3.1,3.2,30230,95,729,7,0.96,0.36,1453|1454|5116|54820|80097|80254|653784,CSNK1D|CSNK1E|PCNT|NDE1|MZT2B|CEP63|MZT2A,-0.56
MyList,WikiPathways,27,WP2806,Complement system,,-2.1,3.1,3.2,30230,95,729,7,0.96,0.36,629|730|735|1634|2162|3383|6696,CFB|C7|C9|DCN|F13A1|ICAM1|SPP1,-0.56
MyList,GO Biological Processes,19,GO:0021515,cell differentiation in spinal cord,19_GO:0032502 developmental process,-2.1,4,3.4,30230,52,729,5,0.69,0.31,2737|55553|55906|89884|266727,GLI3|SOX6|ZC4H2|LHX4|MDGA1,-0.55
MyList,GO Biological Processes,19,GO:0016197,endosomal transport,19_GO:0051179 localization,-2.1,2.1,2.9,30230,279,729,14,1.9,0.51,8766|23301|25978|27147|29911|51271|57724|79778|84079|112574|253725|254102|387680|644150,RAB11A|EHBP1|CHMP2B|DENND2A|HOOK2|UBAP1|EPG5|MICALL2|ANKRD27|SNX18|WASHC2C|EHBP1L1|WASHC2A|WIPF3,-0.55
MyList,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-2.1,1.8,2.8,30230,427,729,19,2.6,0.59,595|1028|2002|2049|2737|3082|3321|3400|3479|5361|6777|6881|6909|8660|8772|9113|10018|27245|51599,CCND1|CDKN1C|ELK1|EPHB3|GLI3|HGF|IGSF3|ID4|IGF1|PLXNA1|STAT5B|TAF10|TBX2|IRS2|FADD|LATS1|BCL2L11|AHDC1|LSR,-0.55
MyList,GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0009987 cellular process,-2.1,2,2.8,30230,308,729,15,2.1,0.53,6628|7737|8220|8233|9541|10078|22794|26017|51759|54960|55094|55596|140432|143884|256643,SNRPB|RNF113A|ESS2|ZRSR2|CIRSR|TSSC4|CASC3|FAM32A|C9orf78|GEMIN8|GPATCH1|ZCCHC8|RNF113B|CWF19L2|BCLAF3,-0.55
MyList,GO Biological Processes,19,GO:0007599,hemostasis,19_GO:0065007 biological regulation,-2.1,2.3,2.9,30230,196,729,11,1.5,0.45,71|350|1311|2147|2158|2162|3083|10398|51129|80274|646960,ACTG1|APOH|COMP|F2|F9|F13A1|HGFAC|MYL9|ANGPTL4|SCUBE1|PRSS56,-0.55
MyList,GO Biological Processes,19,GO:0060760,positive regulation of response to cytokine stimulus,19_GO:0048518 positive regulation of biological process,-2.1,3.4,3.2,30230,73,729,6,0.82,0.33,972|3263|6880|8772|57506|153222,CD74|HPX|TAF9|FADD|MAVS|CREBRF,-0.55
MyList,KEGG Pathway,24,hsa05218,Melanoma,,-2.1,3.4,3.2,30230,73,729,6,0.82,0.33,595|1026|3082|3479|4286|80310,CCND1|CDKN1A|HGF|IGF1|MITF|PDGFD,-0.55
MyList,GO Molecular Functions,21,GO:0017022,myosin binding,,-2.1,3.4,3.2,30230,73,729,6,0.82,0.33,4634|4653|8766|10398|29108|55243,MYL3|MYOC|RAB11A|MYL9|PYCARD|KIRREL1,-0.55
MyList,GO Biological Processes,19,GO:0031333,negative regulation of protein-containing complex assembly,19_GO:0048519 negative regulation of biological process,-2.1,2.6,3,30230,144,729,9,1.2,0.41,822|2039|3297|25959|26146|29997|56998|84079|152485,CAPG|DMTN|HSF1|KANK2|TRAF3IP1|NOP53|CTNNBIP1|ANKRD27|ZNF827,-0.55
MyList,GO Biological Processes,19,GO:0032886,regulation of microtubule-based process,19_GO:0050789 regulation of biological process,-2.1,2.1,2.8,30230,280,729,14,1.9,0.51,1946|4682|4744|6047|10297|11170|25876|25978|26146|26586|79884|84722|122060|152185,EFNA5|NUBP1|NEFH|RNF4|APC2|FAM107A|SPEF1|CHMP2B|TRAF3IP1|CKAP2|MAP9|PSRC1|SLAIN1|SPICE1,-0.54
MyList,GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-2.1,1.9,2.8,30230,368,729,17,2.3,0.56,1028|1946|2737|4211|4286|4810|5076|6096|6666|6909|10220|10848|26146|57010|148398|344658|646960,CDKN1C|EFNA5|GLI3|MEIS1|MITF|NHS|PAX2|RORB|SOX12|TBX2|GDF11|PPP1R13L|TRAF3IP1|CABP4|SAMD11|SAMD7|PRSS56,-0.54
MyList,GO Biological Processes,19,GO:0030323,respiratory tube development,19_GO:0032502 developmental process,-2.1,2.3,2.9,30230,197,729,11,1.5,0.45,2002|2719|2737|3479|4311|5125|6909|10252|10413|57333|91461,ELK1|GPC3|GLI3|IGF1|MME|PCSK5|TBX2|SPRY1|YAP1|RCN3|PKDCC,-0.54
MyList,GO Biological Processes,19,GO:0031396,regulation of protein ubiquitination,19_GO:0050789 regulation of biological process,-2.1,2.3,2.9,30230,197,729,11,1.5,0.45,575|819|868|11170|26272|27338|54552|54984|55859|80254|131377,ADGRB1|CAMLG|CBLB|FAM107A|FBXO4|UBE2S|GNL3L|PINX1|BEX1|CEP63|KLHL40,-0.54
MyList,GO Cellular Components,20,GO:0030992,intraciliary transport particle B,,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,26146|64792|127733,TRAF3IP1|IFT22|UBXN10,-0.54
MyList,GO Biological Processes,19,GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,19_GO:0051179 localization,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,664|665|10018,BNIP3|BNIP3L|BCL2L11,-0.54
MyList,Reactome Gene Sets,6,R-HSA-2028269,Signaling by Hippo,,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,9113|10413|25937,LATS1|YAP1|WWTR1,-0.54
MyList,GO Biological Processes,19,GO:0010560,positive regulation of glycoprotein biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,3479|6934|389125,IGF1|TCF7L2|MUSTN1,-0.54
MyList,GO Biological Processes,19,GO:1900747,negative regulation of vascular endothelial growth factor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,1634|11117|25960,DCN|EMILIN1|ADGRA2,-0.54
MyList,Reactome Gene Sets,6,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis,,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,4286|23112|57690,MITF|TNRC6B|TNRC6C,-0.54
MyList,Reactome Gene Sets,6,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,6777|8805|9846,STAT5B|TRIM24|GAB2,-0.54
MyList,Reactome Gene Sets,6,R-HSA-9830364,Formation of the nephric duct,,-2.1,6.9,3.9,30230,18,729,3,0.41,0.24,2122|3400|5076,MECOM|ID4|PAX2,-0.54
MyList,WikiPathways,27,WP5470,Effect of omega 3 PUFA on Huntington 39 s disease pathways,,-2.1,2.8,3,30230,120,729,8,1.1,0.39,664|2002|4155|5564|5978|10018|54806|84335,BNIP3|ELK1|MBP|PRKAB1|REST|BCL2L11|AHI1|AKT1S1,-0.54
MyList,Reactome Gene Sets,6,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,,-2.1,2.6,3,30230,145,729,9,1.2,0.41,2002|4793|5606|7322|8772|10010|10133|79155|257397,ELK1|NFKBIB|MAP2K3|UBE2D2|FADD|TANK|OPTN|TNIP2|TAB3,-0.54
MyList,GO Biological Processes,19,GO:0098876,vesicle-mediated transport to the plasma membrane,19_GO:0051179 localization,-2.1,2.6,3,30230,145,729,9,1.2,0.41,8766|10133|23301|57724|79778|84079|253725|254102|644150,RAB11A|OPTN|EHBP1|EPG5|MICALL2|ANKRD27|WASHC2C|EHBP1L1|WIPF3,-0.54
MyList,GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-2.1,1.8,2.7,30230,460,729,20,2.7,0.6,71|350|664|1026|1265|1311|2147|2158|2162|3083|3479|10398|10413|23767|25978|51129|57591|80274|221477|646960,ACTG1|APOH|BNIP3|CDKN1A|CNN2|COMP|F2|F9|F13A1|HGFAC|IGF1|MYL9|YAP1|FLRT3|CHMP2B|ANGPTL4|MRTFA|SCUBE1|C6orf89|PRSS56,-0.54
MyList,Reactome Gene Sets,6,R-HSA-9634815,Transcriptional Regulation by NPAS4,,-2.1,4.9,3.6,30230,34,729,4,0.55,0.27,5978|9500|23112|57690,REST|MAGED1|TNRC6B|TNRC6C,-0.54
MyList,GO Biological Processes,19,GO:1902624,positive regulation of neutrophil migration,19_GO:0040011 locomotion,-2.1,4.9,3.6,30230,34,729,4,0.55,0.27,972|4267|7060|83692,CD74|CD99|THBS4|CD99L2,-0.54
MyList,WikiPathways,27,WP4241,Type 2 papillary renal cell carcinoma,,-2.1,4.9,3.6,30230,34,729,4,0.55,0.27,1026|5546|7030|7942,CDKN1A|PRCC|TFE3|TFEB,-0.54
MyList,GO Biological Processes,19,GO:0072678,T cell migration,19_GO:0002376 immune system process,-2.1,4.9,3.6,30230,34,729,4,0.55,0.27,3383|4267|6387|58191,ICAM1|CD99|CXCL12|CXCL16,-0.54
MyList,Reactome Gene Sets,6,R-HSA-8963899,Plasma lipoprotein remodeling,,-2.1,4.9,3.6,30230,34,729,4,0.55,0.27,5125|9388|51129|91289,PCSK5|LIPG|ANGPTL4|LMF2,-0.54
MyList,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-2.1,2.1,2.8,30230,253,729,13,1.8,0.49,605|2067|4216|6047|8658|10524|26272|54552|54908|54984|79035|83444|283899,BCL7A|ERCC1|MAP3K4|RNF4|TNKS|KAT5|FBXO4|GNL3L|SPDL1|PINX1|NABP2|INO80B|INO80E,-0.54
MyList,Reactome Gene Sets,6,R-HSA-2428924,IGF1R signaling cascade,,-2.1,3.9,3.3,30230,53,729,5,0.69,0.31,3479|3667|6464|8660|9846,IGF1|IRS1|SHC1|IRS2|GAB2,-0.54
MyList,Reactome Gene Sets,6,R-HSA-177929,Signaling by EGFR,,-2.1,3.9,3.3,30230,53,729,5,0.69,0.31,5782|6457|6464|10252|30011,PTPN12|SH3GL3|SHC1|SPRY1|SH3KBP1,-0.54
MyList,GO Molecular Functions,21,GO:0140296,general transcription initiation factor binding,,-2.1,3.9,3.3,30230,53,729,5,0.69,0.31,2067|2961|3297|6882|6925,ERCC1|GTF2E2|HSF1|TAF11|TCF4,-0.54
MyList,GO Biological Processes,19,GO:0060173,limb development,19_GO:0032502 developmental process,-2,2.3,2.9,30230,198,729,11,1.5,0.45,1311|2719|2737|5125|5564|6881|6909|10018|26146|91461|389125,COMP|GPC3|GLI3|PCSK5|PRKAB1|TAF10|TBX2|BCL2L11|TRAF3IP1|PKDCC|MUSTN1,-0.54
MyList,GO Biological Processes,19,GO:0048736,appendage development,19_GO:0032502 developmental process,-2,2.3,2.9,30230,198,729,11,1.5,0.45,1311|2719|2737|5125|5564|6881|6909|10018|26146|91461|389125,COMP|GPC3|GLI3|PCSK5|PRKAB1|TAF10|TBX2|BCL2L11|TRAF3IP1|PKDCC|MUSTN1,-0.54
MyList,GO Biological Processes,19,GO:0071677,positive regulation of mononuclear cell migration,19_GO:0040011 locomotion,-2,3,3.1,30230,97,729,7,0.96,0.36,4739|6387|8772|29108|58515|80310|83692,NEDD9|CXCL12|FADD|PYCARD|SELENOK|PDGFD|CD99L2,-0.53
MyList,GO Biological Processes,19,GO:0051153,regulation of striated muscle cell differentiation,19_GO:0032502 developmental process,-2,3,3.1,30230,97,729,7,0.96,0.36,1948|3479|9734|9759|27086|55553|79365,EFNB2|IGF1|HDAC9|HDAC4|FOXP1|SOX6|BHLHE41,-0.53
MyList,WikiPathways,27,WP4963,p53 transcriptional gene network,,-2,3,3.1,30230,97,729,7,0.96,0.36,575|1026|2073|3383|5564|10379|84335,ADGRB1|CDKN1A|ERCC5|ICAM1|PRKAB1|IRF9|AKT1S1,-0.53
MyList,GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0050896 response to stimulus,-2,2.7,3,30230,121,729,8,1.1,0.39,972|3622|4291|6880|8805|29997|51616|83860,CD74|ING2|MLF1|TAF9|TRIM24|NOP53|TAF9B|TAF3,-0.53
MyList,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-2,1.6,2.6,30230,783,729,30,4.1,0.74,71|595|1026|1265|1489|2002|2162|3082|3133|3383|3597|3660|3667|4734|4793|5606|5782|6464|6777|7322|8660|9846|9972|10018|10379|26469|57506|79155|129401|257397,ACTG1|CCND1|CDKN1A|CNN2|CTF1|ELK1|F13A1|HGF|HLA-E|ICAM1|IL13RA1|IRF2|IRS1|NEDD4|NFKBIB|MAP2K3|PTPN12|SHC1|STAT5B|UBE2D2|IRS2|GAB2|NUP153|BCL2L11|IRF9|PTPN18|MAVS|TNIP2|NUP35|TAB3,-0.52
