plot_id,plot_title,x_label,y_label,name,ID,x_ratio,y_ratio,x_padj,y_padj,significant_x,significant_y,significance_class,significant_either_axis,combined_abs_ratio
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PACC1,Q9H813,-0.194,-0.292,0.999855980822395,0.738347263745871,FALSE,FALSE,Not significant,FALSE,0.486
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PACS1,Q6VY07,0.0259,0.229,0.999855980822395,0.970223385635421,FALSE,FALSE,Not significant,FALSE,0.2549
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PACS2,Q86VP3,-0.612,-0.759,0.999855980822395,0.802532680585688,FALSE,FALSE,Not significant,FALSE,1.371
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PACSIN2,Q9UNF0,-0.00344,0.404,0.999855980822395,0.630127525077723,FALSE,FALSE,Not significant,FALSE,0.40744
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PACSIN3,Q9UKS6,-0.283,0.0133,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.29629999999999995
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAF1,Q8N7H5,-0.0279,-0.0801,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.10800000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAFAH1B1,P43034,-0.133,-0.268,0.999855980822395,0.911153637071375,FALSE,FALSE,Not significant,FALSE,0.401
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAFAH1B2,P68402,-0.227,0.0802,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.30720000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAFAH1B3,Q15102,-0.333,-0.162,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.495
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAFAH2,Q99487,1.05,-0.0579,NA,NA,FALSE,FALSE,Not significant,FALSE,1.1079
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAG1,Q9NWQ8,0.362,0.368,0.999855980822395,0.957904328039994,FALSE,FALSE,Not significant,FALSE,0.73
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAGR1,Q9BTK6,-0.283,-0.092,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.375
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAICS,P22234,0.0955,0.0775,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.173
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAIP1,Q9H074,0.232,0.124,0.999855980822395,0.988968461324807,FALSE,FALSE,Not significant,FALSE,0.356
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAK1,Q13153,-0.207,0.311,0.999855980822395,0.68598191662426,FALSE,FALSE,Not significant,FALSE,0.518
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAK1IP1,Q9NWT1,-0.147,-0.274,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.42100000000000004
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAK2,Q13177,-0.159,0.28,0.999855980822395,0.52028430042418,FALSE,FALSE,Not significant,FALSE,0.43900000000000006
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAK4,O96013,-0.112,0.0881,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PALD1,Q9ULE6,0.207,0.522,0.999855980822395,0.779529412060594,FALSE,FALSE,Not significant,FALSE,0.729
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PALLD,Q8WX93,-0.0526,0.275,0.999855980822395,0.896757869588617,FALSE,FALSE,Not significant,FALSE,0.3276
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PALM,O75781,-0.088,0.205,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.293
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PALM2AKAP2,Q9Y2D5,0.0845,0.285,0.999855980822395,0.926809888880889,FALSE,FALSE,Not significant,FALSE,0.3695
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PALS1,Q8N3R9,-0.145,-0.107,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.252
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PALS2,Q9NZW5,0.00192,-0.149,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.15092
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAM16,Q9Y3D7,-0.319,0.233,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.552
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAN3,Q58A45,-0.438,-0.151,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.589
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PANK2,Q9BZ23,0.0764,0.108,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1844
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PANK3,Q9H999,-0.021,0.138,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.159
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PANK4,Q9NVE7,-0.0293,-0.0276,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.0569
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PANX1,Q96RD7,-0.0678,-0.101,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1688
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAPOLA,P51003,-0.0822,0.192,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2742
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAPOLG,Q9BWT3,-0.163,0.0369,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.19990000000000002
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAPSS1,O43252,0.0527,0.316,0.999855980822395,0.970762161773051,FALSE,FALSE,Not significant,FALSE,0.36870000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAPSS2,O95340,0.13,0.338,0.999855980822395,0.965388210712479,FALSE,FALSE,Not significant,FALSE,0.468
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARD3,Q8TEW0,-0.191,0.0588,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.2498
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARD3B,Q8TEW8,-0.442,-0.459,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.901
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARD6B,Q9BYG5,-0.0559,0.375,0.999855980822395,0.499598622665691,FALSE,FALSE,Not significant,FALSE,0.4309
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARG,Q86W56,-0.0647,-0.0142,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.0789
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARK7,Q99497,-0.111,0.0405,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1515
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARN,O95453,0.12,0.0381,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1581
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARP1,P09874,0.0728,-0.0337,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.10650000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARP16,Q8N5Y8,0.0743,0.169,0.999855980822395,0.970762161773051,FALSE,FALSE,Not significant,FALSE,0.24330000000000002
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARP2,Q9UGN5,-0.0392,0.0819,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1211
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARS2,Q7L3T8,-0.211,-0.511,0.999855980822395,0.147750786771431,FALSE,FALSE,Not significant,FALSE,0.722
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARVA,Q9NVD7,-0.015,0.319,0.999855980822395,0.332348080740896,FALSE,FALSE,Not significant,FALSE,0.334
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PARVB,Q9HBI1,-0.143,0.0876,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.23059999999999997
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PASK,Q96RG2,-0.0618,-0.0445,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1063
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PATJ,Q8NI35,-0.0931,-0.494,0.999855980822395,0.52028430042418,FALSE,FALSE,Not significant,FALSE,0.5871
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PATL1,Q86TB9,0.131,0.343,0.999855980822395,0.825073657546218,FALSE,FALSE,Not significant,FALSE,0.47400000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PATZ1,Q9HBE1,-0.156,-0.271,0.999855980822395,0.996558065134099,FALSE,FALSE,Not significant,FALSE,0.42700000000000005
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAWR,Q96IZ0,0.031,0.513,0.999855980822395,0.814619441076706,FALSE,FALSE,Not significant,FALSE,0.544
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAXBP1,Q9Y5B6,-0.0083,-0.273,0.999855980822395,0.836749948963942,FALSE,FALSE,Not significant,FALSE,0.2813
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAXIP1,Q6ZW49,0.00527,-0.218,0.999855980822395,0.896726768559944,FALSE,FALSE,Not significant,FALSE,0.22327
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PAXX,Q9BUH6,-0.131,-0.102,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.23299999999999998
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBDC1,Q9BVG4,-0.00697,0.0284,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.03537
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBK,Q96KB5,-0.191,0.288,0.999855980822395,0.954762709482915,FALSE,FALSE,Not significant,FALSE,0.479
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBLD,P30039,0.0512,-0.294,0.999855980822395,0.720676852063682,FALSE,FALSE,Not significant,FALSE,0.3452
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBRM1,Q86U86,-0.111,-0.26,0.999855980822395,0.737632286300469,FALSE,FALSE,Not significant,FALSE,0.371
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBX1,P40424,-0.135,-0.573,0.999855980822395,0.253951736901255,FALSE,FALSE,Not significant,FALSE,0.708
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBX2,P40425,-0.338,-0.289,0.999855980822395,0.896277570435345,FALSE,FALSE,Not significant,FALSE,0.627
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBX3,P40426,-0.082,-0.0674,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1494
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PBXIP1,Q96AQ6,-0.163,0.304,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.46699999999999997
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PC,P11498,-0.053,-0.227,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.28
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCBD1,P61457,-0.127,0.00615,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.13315
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCBD2,Q9H0N5,-0.112,0.0153,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1273
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCBP1,Q15365,0.00718,-0.176,0.999855980822395,0.985176797302081,FALSE,FALSE,Not significant,FALSE,0.18317999999999998
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCBP2,Q15366,-0.362,-0.512,0.999855980822395,0.439573901158357,FALSE,FALSE,Not significant,FALSE,0.874
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCCA,P05165,-0.00466,-0.242,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.24666
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCCB,P05166,-0.0342,-0.454,0.999855980822395,0.174939502519391,FALSE,FALSE,Not significant,FALSE,0.4882
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCDH1,Q08174,-0.417,-0.82,NA,NA,FALSE,FALSE,Not significant,FALSE,1.2369999999999999
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCDH10,Q9P2E7,0.206,0.135,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.34099999999999997
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCDH7,O60245,-0.266,-0.0667,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.3327
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCDH9,Q9HC56,0.136,0.18,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.316
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCF11,O94913,-0.0156,0.436,0.999855980822395,0.814619441076706,FALSE,FALSE,Not significant,FALSE,0.4516
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCGF1,Q9BSM1,0.0163,-0.286,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.30229999999999996
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCGF5,Q86SE9,-0.253,-0.0541,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.3071
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCGF6,Q9BYE7,-0.219,-0.763,0.999855980822395,0.128464824477021,FALSE,FALSE,Not significant,FALSE,0.982
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCID2,Q5JVF3,-0.0159,-0.447,0.999855980822395,0.633677203139202,FALSE,FALSE,Not significant,FALSE,0.46290000000000003
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCIF1,Q9H4Z3,-0.206,-0.118,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.32399999999999995
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCK2,Q16822,-0.0612,-0.258,0.999855980822395,0.903921322473174,FALSE,FALSE,Not significant,FALSE,0.3192
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCLO,Q9Y6V0,-0.405,0.335,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.74
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCM1,Q15154,-0.162,0.146,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.308
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCNA,P12004,0.0663,-0.0362,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.10250000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCNP,Q8WW12,0.193,0.64,0.999855980822395,0.433858157724005,FALSE,FALSE,Not significant,FALSE,0.833
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCNT,O95613,-0.16,0.296,0.999855980822395,0.968392373269255,FALSE,FALSE,Not significant,FALSE,0.45599999999999996
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCNX3,Q9H6A9,-0.0728,-0.0653,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1381
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCOLCE2,Q9UKZ9,2.04,0.119,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,2.159
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCSK1N,Q9UHG2,-0.202,-0.0176,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.21960000000000002
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCSK6,P29122,0.0214,0.178,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.1994
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCTP,Q9UKL6,0.184,0.561,0.999855980822395,0.724628428108911,FALSE,FALSE,Not significant,FALSE,0.7450000000000001
rdh12_within_genotype_100uM_vs_200uM,RDH12 treatment response: 100 uM vs 200 uM,RDH12 100 uM vs vehicle log2 ratio,RDH12 200 uM vs vehicle log2 ratio,PCYOX1,Q9UHG3,0.0826,-0.0894,0.999855980822395,0.999733596855373,FALSE,FALSE,Not significant,FALSE,0.172
