"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"CCDC43",-0.0123,0.984364966482657,0,0.98,"-0.0","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC47",0.472,0.0946684213445308,0.5,0.09,"0.5","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC50",0.221,0.732027192586226,0.2,0.73,"0.2","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC51",0.445,0.170089459177603,0.4,0.17,"0.4","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC59",0.557,0.139597361158172,0.6,0.14,"0.6","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC6",-0.103,0.863375492158367,-0.1,0.86,"-0.1","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC71",0.56,0.311365708570273,0.6,0.31,"0.6","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC71L",0.962,0.0599822056860151,1,0.06,"1.0","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC77",-0.0258,0.926089632446641,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC8",0.244,0.331435278788657,0.2,0.33,"0.2","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC85B",0.627,0.358083188910137,0.6,0.36,"0.6","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC85C",0.44,0.440283473711979,0.4,0.44,"0.4","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC86",1.08,0.0955287198103288,1.1,0.1,"1.1","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC88A",-0.702,0.0999415769481156,-0.7,0.1,"-0.7","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC88C",0.0105,0.987012074417696,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC9",0.383,0.56174803245753,0.4,0.56,"0.4","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC90B",0.867,0.0700516715802558,0.9,0.07,"0.9","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC91",-0.44,NA,-0.4,NA,"-0.4",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CCDC92",0.539,0.271969445004404,0.5,0.27,"0.5","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC93",-0.774,0.0597112324059973,-0.8,0.06,"-0.8","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC97",0.169,0.681660398644911,0.2,0.68,"0.2","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC9B",0.621,0.106246561791674,0.6,0.11,"0.6","0.11","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCHCR1",0.128,0.796752212445788,0.1,0.8,"0.1","0.80","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCM2",-0.00614,0.986952703403732,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNA2",-0.212,0.550311355417396,-0.2,0.55,"-0.2","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNB1",-0.268,0.326013047929832,-0.3,0.33,"-0.3","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNB2",0.117,0.613596941943852,0.1,0.61,"0.1","0.61","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCNC",1.56,0.351052578699315,1.6,0.35,"1.6","0.35","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCNH",0.298,0.379836091654215,0.3,0.38,"0.3","0.38","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCNK",-0.225,0.408965875378736,-0.2,0.41,"-0.2","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNL1",-0.0274,0.949138010969487,0,0.95,"-0.0","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNL2",0.326,0.454216517439061,0.3,0.45,"0.3","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNT1",0.0405,0.915164503585625,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNT2",1.01,0.0580726923671308,1,0.06,"1.0","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCNY",-0.0337,0.956575369421636,0,0.96,"-0.0","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCNYL1",0.477,0.487521168784556,0.5,0.49,"0.5","0.49","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCP110",0.174,0.552647781665243,0.2,0.55,"0.2","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCS",0.2,0.688302292604297,0.2,0.69,"0.2","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCSAP",0.494,0.50423654816077,0.5,0.5,"0.5","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCT2",-0.791,0.0737846478606704,-0.8,0.07,"-0.8","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCT3",-0.816,0.050154257455525,-0.8,0.05,"-0.8","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CCT4",-0.743,0.0502301642537864,-0.7,0.05,"-0.7","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CCT5",-0.758,0.0567689194491972,-0.8,0.06,"-0.8","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCT6A",-0.77,0.0966683918424444,-0.8,0.1,"-0.8","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCT7",-0.757,0.0770573371136879,-0.8,0.08,"-0.8","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCT8",-0.79,0.0583642461669457,-0.8,0.06,"-0.8","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD109",0.373,0.803789622339881,0.4,0.8,"0.4","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD276",1.69,0.0324548241954717,1.7,0.03,"1.7","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CD2AP",-0.37,0.294164804688971,-0.4,0.29,"-0.4","0.29","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD2BP2",0.576,0.298944775282903,0.6,0.3,"0.6","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD302",0.22,0.537131192842695,0.2,0.54,"0.2","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD320",0.763,0.149654884526308,0.8,0.15,"0.8","0.15","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD46",0.75,0.236952800195794,0.8,0.24,"0.8","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD47",0.982,0.0383292042038192,1,0.04,"1.0","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CD55",1.22,0.107444534962858,1.2,0.11,"1.2","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD58",1.11,0.0659112870082992,1.1,0.07,"1.1","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD59",1.67,0.0204080344093397,1.7,0.02,"1.7","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CD63",0.679,0.187196235003257,0.7,0.19,"0.7","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD82",0.572,0.207071120232638,0.6,0.21,"0.6","0.21","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD83",0.725,0.570594971453875,0.7,0.57,"0.7","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD9",0.862,0.222421386115623,0.9,0.22,"0.9","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD99L2",0.698,0.121154014294274,0.7,0.12,"0.7","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDAN1",0.249,0.59042962904985,0.2,0.59,"0.2","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC123",-0.408,0.090888629496739,-0.4,0.09,"-0.4","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC16",0.631,0.105591371527793,0.6,0.11,"0.6","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC20",0.175,0.563901353641086,0.2,0.56,"0.2","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC23",0.0876,0.933576226892891,0.1,0.93,"0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC25C",-0.972,0.0564703058007337,-1,0.06,"-1.0","0.06","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDC26",0.344,0.669467418732206,0.3,0.67,"0.3","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC27",0.748,0.00838169591864816,0.7,0.01,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CDC34",0.161,0.671504547831253,0.2,0.67,"0.2","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC37",-0.167,0.67652380526111,-0.2,0.68,"-0.2","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC40",0.226,0.420666851534362,0.2,0.42,"0.2","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC42",0.389,0.607090436241607,0.4,0.61,"0.4","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC42BPA",0.0391,0.939937868440438,0,0.94,"0.0","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC42BPB",-0.0273,0.928784225997867,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC42EP4",0.00277,0.996995587652765,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC42SE1",0.352,0.794104042807664,0.4,0.79,"0.4","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC45",0.314,0.711543152539105,0.3,0.71,"0.3","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC5L",0.326,0.230331780933955,0.3,0.23,"0.3","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC6",0.297,0.687387557720386,0.3,0.69,"0.3","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC7",0.325,0.174015019629347,0.3,0.17,"0.3","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDC73",0.454,0.0744364808154569,0.5,0.07,"0.5","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA2",0.595,0.120972303873079,0.6,0.12,"0.6","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA3",0.00301,0.998508051490006,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA5",0.456,0.246525159618419,0.5,0.25,"0.5","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA7",-0.145,0.832576374248698,-0.1,0.83,"-0.1","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA8",0.813,0.13398319048387,0.8,0.13,"0.8","0.13","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDH2",0.823,0.117686812292249,0.8,0.12,"0.8","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDIPT",-0.281,0.307230597180548,-0.3,0.31,"-0.3","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK1",-0.374,0.400736928502012,-0.4,0.4,"-0.4","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK11B",0.168,0.534464213129225,0.2,0.53,"0.2","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK12",0.496,0.180324988391659,0.5,0.18,"0.5","0.18","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK13",0.462,0.108144540813594,0.5,0.11,"0.5","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK16",-0.479,0.616970262205221,-0.5,0.62,"-0.5","0.62","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDK19",0.564,0.340562622892911,0.6,0.34,"0.6","0.34","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDK2",-0.545,0.21170799321963,-0.5,0.21,"-0.5","0.21","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK2AP1",0.906,0.165501783288749,0.9,0.17,"0.9","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK4",-0.715,0.149690512890467,-0.7,0.15,"-0.7","0.15","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK5",-0.233,0.717321673240707,-0.2,0.72,"-0.2","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK5RAP1",-0.547,0.102249286735226,-0.5,0.1,"-0.5","0.10","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDK5RAP2",-0.14,0.705023369982122,-0.1,0.71,"-0.1","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK5RAP3",-0.0394,0.928784225997867,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK6",-0.854,0.0564975367453922,-0.9,0.06,"-0.9","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK7",0.183,0.672293090272199,0.2,0.67,"0.2","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK9",-0.115,0.858656435888385,-0.1,0.86,"-0.1","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDKAL1",0.113,0.777131609603655,0.1,0.78,"0.1","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDKL5",0.378,0.673885953522566,0.4,0.67,"0.4","0.67","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CDKN1A",-1.02,0.0359027599570792,-1,0.04,"-1.0","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CDKN1B",0.317,0.567309521117048,0.3,0.57,"0.3","0.57","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDKN2AIP",0.229,0.453110294008322,0.2,0.45,"0.2","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDKN2C",1.66,0.190410352892018,1.7,0.19,"1.7","0.19","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDNF",1.17,0.195603336814677,1.2,0.2,"1.2","0.20","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CDON",-0.592,0.665394235630837,-0.6,0.67,"-0.6","0.67","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CDPF1",0.278,0.432707662518189,0.3,0.43,"0.3","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDR2",0.139,0.830597942966377,0.1,0.83,"0.1","0.83","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CDR2L",0.0638,0.904600880082618,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDS2",-0.0796,0.905955419514282,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDT1",0.118,0.794542012354486,0.1,0.79,"0.1","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDV3",0.147,0.856490034105157,0.1,0.86,"0.1","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDX2",1.06,0.198341966366618,1.1,0.2,"1.1","0.20","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDYL",0.292,0.250649609165308,0.3,0.25,"0.3","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEBPA",-0.672,NA,-0.7,NA,"-0.7",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CEBPB",-0.263,0.725470345484332,-0.3,0.73,"-0.3","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEBPZ",0.712,0.0193748835721897,0.7,0.02,"0.7","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CECR2",0.752,0.0603092468645367,0.8,0.06,"0.8","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CELF1",0.0446,0.915646204481216,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CELF2",0.0639,0.795580313862771,0.1,0.8,"0.1","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CELSR2",0.533,0.143735392523928,0.5,0.14,"0.5","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEMIP2",0.498,0.0622341154542467,0.5,0.06,"0.5","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENATAC",-0.0585,0.894542098236948,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPA",1.49,0.0979310495945749,1.5,0.1,"1.5","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPB",0.871,0.0250063828887549,0.9,0.03,"0.9","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CENPC",1.03,0.0564703058007337,1,0.06,"1.0","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPE",0.376,0.42871622088871,0.4,0.43,"0.4","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPF",0.662,0.115309180443455,0.7,0.12,"0.7","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPH",0.406,0.493170478756773,0.4,0.49,"0.4","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPI",0.8,0.041402849410937,0.8,0.04,"0.8","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CENPJ",0.203,0.548644775960729,0.2,0.55,"0.2","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPK",0.834,0.0873203288387851,0.8,0.09,"0.8","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPL",1.18,0.0181351249321726,1.2,0.02,"1.2","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CENPM",0.057,0.894163195777599,0.1,0.89,"0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPN",1.16,0.191739677882151,1.2,0.19,"1.2","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPO",0.67,0.0219943114891613,0.7,0.02,"0.7","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CENPP",0.802,0.0418126282091656,0.8,0.04,"0.8","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CENPQ",0.999,0.121188468730241,1,0.12,"1.0","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPS",0.652,0.265301584790358,0.7,0.27,"0.7","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPT",0.109,0.8010065164367,0.1,0.8,"0.1","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPU",0.528,0.241550550980496,0.5,0.24,"0.5","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPV",1.14,0.1104827962172,1.1,0.11,"1.1","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP112",0.035,0.953095780027659,0,0.95,"0.0","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP120",-0.185,0.915646204481216,-0.2,0.92,"-0.2","0.92","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP128",-0.168,0.687968879944414,-0.2,0.69,"-0.2","0.69","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP131",0.14,0.742615447557823,0.1,0.74,"0.1","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP135",0.0357,0.931091085451856,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP152",0.263,0.717321673240707,0.3,0.72,"0.3","0.72","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP162",-0.435,0.822957255900454,-0.4,0.82,"-0.4","0.82","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP164",0.0613,0.907195787045481,0.1,0.91,"0.1","0.91","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP170",-0.283,0.393794769341824,-0.3,0.39,"-0.3","0.39","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP192",0.254,0.699582069139203,0.3,0.7,"0.3","0.70","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP20",0.157,0.7322026730642,0.2,0.73,"0.2","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP250",-0.0121,0.984605186912369,0,0.98,"-0.0","0.98","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP290",-0.0306,0.961429398113114,0,0.96,"-0.0","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP350",-0.114,0.761116361769538,-0.1,0.76,"-0.1","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP43",0.263,0.61063834822387,0.3,0.61,"0.3","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP44",-0.0336,0.941781919041438,0,0.94,"-0.0","0.94","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP55",0.286,0.595169031999227,0.3,0.6,"0.3","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP57",0.483,0.334209897792629,0.5,0.33,"0.5","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP63",1.59,0.13144822324262,1.6,0.13,"1.6","0.13","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CEP68",0.044,0.952939000469238,0,0.95,"0.0","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP76",0.206,0.92791669598558,0.2,0.93,"0.2","0.93","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CEP78",-0.44,0.276401256475447,-0.4,0.28,"-0.4","0.28","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP83",0.515,0.42871622088871,0.5,0.43,"0.5","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP85",-0.122,0.834877127050642,-0.1,0.83,"-0.1","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP85L",0.227,0.870553299060279,0.2,0.87,"0.2","0.87","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CEP95",-0.371,0.696374898463031,-0.4,0.7,"-0.4","0.70","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CEP97",-0.618,0.0153724012304216,-0.6,0.02,"-0.6","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CEPT1",-0.221,0.846088398172724,-0.2,0.85,"-0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CERCAM",0.17,0.708735742544574,0.2,0.71,"0.2","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CERS1",2.08,0.333658951695188,2.1,0.33,"2.1","0.33","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CERS2",0.0383,0.926089632446641,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CERS5",1.82,0.162834289415422,1.8,0.16,"1.8","0.16","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CERS6",0.13,0.723965830528538,0.1,0.72,"0.1","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CERT1",-0.604,0.033181860379734,-0.6,0.03,"-0.6","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CES2",-5.34e-05,0.999984569502295,0,1,"-0.0","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CES3",1.23,0.332778852761149,1.2,0.33,"1.2","0.33","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CETN2",0.76,0.187772232341967,0.8,0.19,"0.8","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CETN3",0.955,0.334209897792629,1,0.33,"1.0","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP20",0.542,0.298944775282903,0.5,0.3,"0.5","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP298",-0.178,0.577051823196188,-0.2,0.58,"-0.2","0.58","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP36",0.394,0.567000062099357,0.4,0.57,"0.4","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP410",0.119,0.715519589666875,0.1,0.72,"0.1","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP418",-0.372,0.713981613514287,-0.4,0.71,"-0.4","0.71","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CFDP1",0.317,0.557808661270003,0.3,0.56,"0.3","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFI",0.549,0.171841100857688,0.5,0.17,"0.5","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFL1",-0.453,0.0931852403127029,-0.5,0.09,"-0.5","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFL2",0.192,0.503398164357299,0.2,0.5,"0.2","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CGGBP1",0.868,0.218636540878682,0.9,0.22,"0.9","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CGN",0.27,0.443503867386658,0.3,0.44,"0.3","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHAC1",-0.986,0.685783196879363,-1,0.69,"-1.0","0.69","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CHAC2",-0.289,0.180820148218819,-0.3,0.18,"-0.3","0.18","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHAF1A",0.635,0.102693288679575,0.6,0.1,"0.6","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHAF1B",0.0281,0.933769287103677,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHAMP1",0.477,0.271969445004404,0.5,0.27,"0.5","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD1",0.698,0.308889780764316,0.7,0.31,"0.7","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD2",1.38,0.0388825834096252,1.4,0.04,"1.4","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD3",0.869,0.0318062911312027,0.9,0.03,"0.9","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD5",1.07,0.247868628363292,1.1,0.25,"1.1","0.25","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CHCHD6",0.934,0.129016822449245,0.9,0.13,"0.9","0.13","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD7",1.07,0.184509726513863,1.1,0.18,"1.1","0.18","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHD1",0.713,0.0269089436285517,0.7,0.03,"0.7","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHD1L",0.695,0.00430975891673533,0.7,0,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHD2",0.664,0.107444534962858,0.7,0.11,"0.7","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHD3",0.85,0.0218696432831058,0.8,0.02,"0.8","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHD4",0.383,0.113858698221239,0.4,0.11,"0.4","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHD6",0.633,0.127392454305885,0.6,0.13,"0.6","0.13","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHD7",0.757,0.0318062911312027,0.8,0.03,"0.8","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHD8",0.728,0.00519942379363938,0.7,0.01,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
