condition,condition_label,condition_label_factor,Genetype,ExpType,Treatment,name,Genes,Protein.Group,ID,mean_log2_abundance,sd_log2_abundance,n_replicates,rank,highlight_rdh12,highlight_rdh_family
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS29,RPS29,P62273,P62273,29.364060866568,0.516262788875821,3,122,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HNRNPA3,HNRNPA3,P51991,P51991,29.3512596002076,0.12312147006114703,3,123,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS6,RPS6,P62753,P62753,29.32681828389733,0.2985747333543365,3,124,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PGAM1,PGAM1,P18669,P18669,29.3210191317469,0.4768080102372442,3,125,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PPIB,PPIB,P23284,P23284,29.312251096919166,0.17942189601994082,3,126,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HSPA9,HSPA9,P38646,P38646,29.291138495738466,0.30241484640562716,3,127,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL8,RPL8,P62917,P62917,29.2860523251824,0.25194145590858874,3,128,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL27A,RPL27A,P46776,P46776,29.284116531149365,0.5271926047715338,3,129,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ARHGDIA,ARHGDIA,P52565,P52565,29.2537294349777,0.2847757101481475,3,130,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL10,RPL10,P27635,P27635,29.241252736578666,0.5322591848705993,3,131,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL14,RPL14,P50914,P50914,29.2285820788316,0.3154568913795183,3,132,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,KHDRBS1,KHDRBS1,Q07666,Q07666,29.2180025040651,0.39743572876877015,3,133,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,YBX1,YBX1,P67809,P67809,29.213126096391534,0.4607237367299447,3,134,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL36,RPL36,Q9Y3U8,Q9Y3U8,29.20742607218803,0.6769083164344875,3,135,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,DHX9,DHX9,Q08211,Q08211,29.205861756506767,0.19086496960566335,3,136,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PGK1,PGK1,P00558,P00558,29.200516287420232,0.20986162991620896,3,137,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,TMPO,TMPO,P42166,P42166,29.193279326556098,0.14311283600909513,3,138,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL9P9,RPL9P9,P32969,P32969,29.182184268280167,0.1276590516835151,3,139,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL27,RPL27,P61353,P61353,29.1788418064206,0.3898973929831491,3,140,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPLP0,RPLP0,P05388,P05388,29.15849670870343,0.002482362988180341,3,141,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PRDX5,PRDX5,P30044,P30044,29.157243256319568,0.23700800871512748,3,142,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,LRRC59,LRRC59,Q96AG4,Q96AG4,29.149465365367966,0.3244119122919414,3,143,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,FUS,FUS,P35637,P35637,29.127141363605766,0.4370888906169232,3,144,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HNRNPF,HNRNPF,P52597,P52597,29.114567428013967,0.09667516338551159,3,145,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,TRA2B,TRA2B,P62995,P62995,29.11395151741897,0.407397158554296,3,146,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,CKMT1B,CKMT1B,P12532,P12532,29.111261226770402,0.547563633273407,3,147,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HSP90B1,HSP90B1,P14625,P14625,29.096099842903467,0.09780122418400665,3,148,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,NONO,NONO,Q15233,Q15233,29.074211774775467,0.3260874124048726,3,149,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL13,RPL13,P26373,P26373,29.051214736493833,0.6889529914606219,3,150,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ENSA,ENSA,O43768,O43768,29.0227463284869,0.6218916884444752,3,151,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ALDOA,ALDOA,P04075,P04075,29.017275813881266,0.19811686951023705,3,152,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SNRPD1,SNRPD1,P62314,P62314,28.999898523332668,0.10531895522485828,3,153,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ARF4,ARF4,P18085,P18085,28.9939669756966,0.18238861543663412,3,154,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SUMO3,SUMO3,P55854,P55854,28.971965323638734,0.32687741705222706,3,155,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,UBA3,UBA3,Q8TBC4,Q8TBC4,28.964651143504735,0.08995778958191632,3,156,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SARNP,SARNP,P82979,P82979,28.957148507819866,0.33735488580846257,3,157,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL15,RPL15,P61313,P61313,28.9401665814032,0.22913950466725264,3,158,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,LUC7L2,LUC7L2,Q9Y383,Q9Y383,28.936360394139967,0.39565627949717136,3,159,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HNRNPM,HNRNPM,P52272,P52272,28.935976814368,0.3134680400481217,3,160,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,DPYSL2,DPYSL2,Q16555,Q16555,28.9288417967326,0.061211184238776674,3,161,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,TAGLN2,TAGLN2,P37802,P37802,28.92001050431273,0.5164299627094715,3,162,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HMGB3,HMGB3,O15347,O15347,28.9107252059101,0.3255592953247045,3,163,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SNRPB2,SNRPB2,P08579,P08579,28.90791240705707,0.2988558239748052,3,164,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,U2AF2,U2AF2,P26368,P26368,28.8976205024772,0.09174185174566993,3,165,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,LUC7L3,LUC7L3,O95232,O95232,28.889286525245232,0.33448688115713393,3,166,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS24,RPS24,P62847,P62847,28.88906652969793,0.31514841437938795,3,167,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,UBE2L3,UBE2L3,P68036,P68036,28.87315370696,0.5983342986633722,3,168,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL21,RPL21,P46778,P46778,28.8728019502437,0.4821492418683238,3,169,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,EDF1,EDF1,O60869,O60869,28.862371844819968,0.38729494426007005,3,170,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,EIF4A1,EIF4A1,P60842,P60842,28.858720200410232,0.22118015098995922,3,171,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS11,RPS11,P62280,P62280,28.843805938390034,0.20853103523653466,3,172,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HNRNPL,HNRNPL,P14866,P14866,28.835206345579234,0.17895532966672034,3,173,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PRDX4,PRDX4,Q13162,Q13162,28.810911211242868,0.4192382443024785,3,174,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,MSN,MSN,P26038,P26038,28.81089120021477,0.37792091316634047,3,175,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PDIA3,PDIA3,P30101,P30101,28.7978550284169,0.1054866402103993,3,176,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL34,RPL34,P49207,P49207,28.788658034015068,0.36970040628114487,3,177,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,MATR3,MATR3,P43243,P43243,28.7840470709082,0.09330788160217564,3,178,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,YWHAZ,YWHAZ,P63104,P63104,28.778279961228368,0.10705227481323908,3,179,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,DEK,DEK,P35659,P35659,28.7772167132617,0.09612313801618108,3,180,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL26,RPL26,P61254,P61254,28.768533303421933,0.3553518436343961,3,181,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,BTF3,BTF3,P20290,P20290,28.7669368787359,0.305746119635685,3,182,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS26,RPS26,P62854,P62854,28.7572406584067,0.4636126522712932,3,183,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RAB14,RAB14,P61106,P61106,28.751755348014168,0.20991387010874618,3,184,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SRRM2,SRRM2,Q9UQ35,Q9UQ35,28.730732963746533,0.45010856432165536,3,185,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,FHL1,FHL1,Q13642,Q13642,28.714702049135166,0.8278750556869036,3,186,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SRSF12,SRSF12,Q8WXF0,Q8WXF0,28.709352561931233,0.17924190600706544,3,187,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HNRNPR,HNRNPR,O43390,O43390,28.708662669623468,0.11317508619600462,3,188,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,TUBB4A,TUBB4A,P04350,P04350,28.707000587016033,0.558617336530778,3,189,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PDAP1,PDAP1,Q13442,Q13442,28.699528036528665,0.4287554043135198,3,190,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,NUCKS1,NUCKS1,Q9H1E3,Q9H1E3,28.691555483136465,0.5335517897201232,3,191,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PTBP1,PTBP1,P26599,P26599,28.6730581676191,0.153291453206245,3,192,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,TMA7,TMA7,Q9Y2S6,Q9Y2S6,28.66106550952083,1.4719798239566053,3,193,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS23,RPS23,P62266,P62266,28.654834832726767,0.34396832071340555,3,194,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RBM8A,RBM8A,Q9Y5S9,Q9Y5S9,28.647327744934334,0.540289077202053,3,195,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ILF3,ILF3,Q12906,Q12906,28.646041464850633,0.08999037856413311,3,196,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,H1-10,H1-10,Q92522,Q92522,28.6449748323881,0.2507336521225031,3,197,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,LMNB1,LMNB1,P20700,P20700,28.644439611901,0.2096696676516208,3,198,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,AK2,AK2,P54819,P54819,28.643161030012198,0.5385807442923912,3,199,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL19,RPL19,P84098,P84098,28.636126248414868,0.8988215281726913,3,200,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RHOA,RHOA,P61586,P61586,28.6062971903119,0.528011052851491,3,201,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,CDK1,CDK1,P06493,P06493,28.600487585301735,0.14174595946917884,3,202,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SLAIN2,SLAIN2,Q9P270,Q9P270,28.5872106929186,0.5049698874688076,3,203,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PDIA4,PDIA4,P13667,P13667,28.575678827977566,0.32637057387106877,3,204,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL24,RPL24,P83731,P83731,28.569851187019733,0.5856310789320696,3,205,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,UBA1,UBA1,P22314,P22314,28.568916561320133,0.11923188254135247,3,206,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SRP9,SRP9,P49458,P49458,28.557922346383833,0.6251845391669228,3,207,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SRSF11,SRSF11,Q05519,Q05519,28.550999588896733,0.15111222153641612,3,208,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL32,RPL32,P62910,P62910,28.5421104639138,0.3511368666150129,3,209,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,CBX1,CBX1,P83916,P83916,28.525246118119533,0.33688210560651444,3,210,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL35A,RPL35A,P18077,P18077,28.5122284148855,0.5456044351124031,3,211,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,GTPBP1,GTPBP1,O00178,O00178,28.500757411882834,0.10358519960114729,3,212,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,HNRNPDL,HNRNPDL,O14979,O14979,28.4991379771241,0.3879864999049678,3,213,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ARF5,ARF5,P84085,P84085,28.497047189882565,0.4022048949748231,3,214,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,AHNAK,AHNAK,Q09666,Q09666,28.4937317955606,0.6349241629943682,3,215,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,FLNA,FLNA,P21333,P21333,28.468200929493367,0.3834201116616406,3,216,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ALDOC,ALDOC,P09972,P09972,28.465425448089867,0.008556948066416367,3,217,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPL10A,RPL10A,P62906,P62906,28.459747558519133,0.19374303098812193,3,218,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PCBP2,PCBP2,Q15366,Q15366,28.4589684205512,0.25901286707957577,3,219,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ILF2,ILF2,Q12905,Q12905,28.452185487649565,0.1652828668737068,3,220,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,COX4I1,COX4I1,P13073,P13073,28.449273796334833,0.26203250722922444,3,221,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PLS3,PLS3,P13797,P13797,28.4479608188379,0.3064235684381461,3,222,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SNU13,SNU13,P55769,P55769,28.4335265367593,0.2107309149885633,3,223,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,CCDC124,CCDC124,Q96CT7,Q96CT7,28.427574556675868,0.3431361992220963,3,224,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,UBE2N,UBE2N,P61088,P61088,28.416932832337768,0.44271771649222996,3,225,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,NDUFA8,NDUFA8,P51970,P51970,28.4150998432745,0.6345917181661261,3,226,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PARK7,PARK7,Q99497,Q99497,28.4032825242489,0.3718487344468603,3,227,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,PSIP1,PSIP1,O75475,O75475,28.386080542853765,0.1843832631541335,3,228,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,FKBP3,FKBP3,Q00688,Q00688,28.378667766210402,0.6578126379902384,3,229,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,CANX,CANX,P27824,P27824,28.378454979969398,0.25739610508422067,3,230,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,ERP29,ERP29,P30040,P30040,28.376416424202766,0.3444388304844494,3,231,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SSB,SSB,P05455,P05455,28.3737159900915,0.2986677570241011,3,232,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,UBE2S,UBE2S,Q16763,Q16763,28.367005661843567,0.19137071811583178,3,233,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RBM39,RBM39,Q14498,Q14498,28.359113734672867,0.14184731274541323,3,234,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,RPS27,RPS27,P42677,P42677,28.349086206423067,0.42775210193619767,3,235,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,TBCA,TBCA,O75347,O75347,28.346339504306368,0.5843603088588961,3,236,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,EIF4H,EIF4H,Q15056,Q15056,28.3461054935604,0.51518546954444,3,237,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,EEF1G,EEF1G,P26641,P26641,28.333674903473,0.17023867298406203,3,238,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,FBL,FBL,P22087,P22087,28.329508050786735,0.22629563602940272,3,239,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,BCLAF1,BCLAF1,Q9NYF8,Q9NYF8,28.319389922333368,0.4925892161713572,3,240,FALSE,FALSE
GFP_100_atRAL5hr.24h_recvr,Recvr WT 100uM,Recvr WT 100uM,GFP,atRAL5hr+24h_recvr,100,SAP30BP,SAP30BP,Q9UHR5,Q9UHR5,28.317701497963732,0.3815609451582647,3,241,FALSE,FALSE
