Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Transcription Factor Targets,16,M7220,GTTGNYNNRGNAAC UNKNOWN,,-2.2,2.7,3.2,30230,111,896,9,1,0.33,2039|3622|6777|9825|25987|53822|53826|57555|83444,DMTN|ING2|STAT5B|SPATA2|TSKU|FXYD7|FXYD6|NLGN2|INO80B,-0.61,MyList
DisGeNET,35,C3266102,Steroid resistant nephrotic syndrome of childhood,,-2.2,3.2,3.3,30230,73,896,7,0.78,0.29,1636|5076|8270|8766|50485|55243|57017,ACE|PAX2|LAGE3|RAB11A|SMARCAL1|KIRREL1|COQ9,-0.61,MyList
DisGeNET,35,C0403397,Steroid-resistant nephrotic syndrome,,-2.2,3.2,3.3,30230,73,896,7,0.78,0.29,1636|5076|8270|8766|50485|55243|57017,ACE|PAX2|LAGE3|RAB11A|SMARCAL1|KIRREL1|COQ9,-0.61,MyList
Transcription Factor Targets,16,M6093,TAAYNRNNTCC UNKNOWN,,-2.2,2.3,3.1,30230,174,896,12,1.3,0.38,2104|4286|5118|5978|6522|6764|9611|22864|64111|219654|255743|266727,ESRRG|MITF|PCOLCE|REST|SLC4A2|DENND2B|NCOR1|R3HDM2|NPVF|ZCCHC24|NPNT|MDGA1,-0.61,MyList
DisGeNET,35,C2987516,Cervix Intraepithelial Neoplasia Grade 3 AJCC v7,,-2.2,5.4,3.8,30230,25,896,4,0.45,0.22,7424|7903|29108|81849,VEGFC|ST8SIA4|PYCARD|ST6GALNAC5,-0.61,MyList
DisGeNET,35,C0282606,Myomatous neoplasm,,-2.2,5.4,3.8,30230,25,896,4,0.45,0.22,3479|4311|4739|146206,IGF1|MME|NEDD9|CARMIL2,-0.61,MyList
DisGeNET,35,C1833340,Synostotic Posterior Plagiocephaly,,-2.2,5.4,3.8,30230,25,896,4,0.45,0.22,1947|2077|2737|6938,EFNB1|ERF|GLI3|TCF12,-0.61,MyList
DisGeNET,35,C4725092,Advanced Uveal Melanoma,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,3082|3479|9734,HGF|IGF1|HDAC9,-0.61,MyList
DisGeNET,35,C4531297,Increased mean corpuscular hemoglobin concentration,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-0.61,MyList
DisGeNET,35,C0271148,Secondary Open Angle Glaucoma,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,858|4653|10133,CAV2|MYOC|OPTN,-0.61,MyList
DisGeNET,35,C0018924,Hemarthrosis,,-2.2,7.8,4.3,30230,13,896,3,0.33,0.19,2147|2158|2162,F2|F9|F13A1,-0.61,MyList
DisGeNET,35,C0032181,Platelet Count measurement,,-2.2,2,3,30230,265,896,16,1.8,0.44,350|2122|3083|5978|6002|6764|7227|10653|11030|51564|55633|55643|81628|83986|219654|375449,APOH|MECOM|HGFAC|REST|RGS12|DENND2B|TRPS1|SPINT2|RBPMS|HDAC7|TBC1D22B|BTBD2|TSC22D4|FAM234A|ZCCHC24|MAST4,-0.61,MyList
Transcription Factor Targets,16,M6985,GABP B,,-2.2,2,3,30230,265,896,16,1.8,0.44,4863|5564|6881|9530|9972|10067|10489|10524|11276|25921|51599|54552|55850|83590|84285|124565,NPAT|PRKAB1|TAF10|BAG4|NUP153|SCAMP3|LRRC41|KAT5|SYNRG|ZDHHC5|LSR|GNL3L|USE1|TMUB1|EIF1AD|SLC38A10,-0.61,MyList
Cell Type Signatures,7,M40151,DESCARTES FETAL ADRENAL STROMAL CELLS,,-2.2,2.4,3.1,30230,153,896,11,1.2,0.37,715|730|1634|3489|4060|4969|5118|10631|54510|127435|151887,C1R|C7|DCN|IGFBP6|LUM|OGN|PCOLCE|POSTN|PCDH18|PODN|CCDC80,-0.6,MyList
Transcription Factor Targets,16,M1830,YKACATTT UNKNOWN,,-2.2,2,2.9,30230,290,896,17,1.9,0.46,320|862|3479|3667|4052|4211|4300|10282|10602|11278|51562|59269|64111|80271|160760|344658|100131755,APBA1|RUNX1T1|IGF1|IRS1|LTBP1|MEIS1|MLLT3|BET1|CDC42EP3|KLF12|MBIP|HIVEP3|NPVF|ITPKC|PPTC7|SAMD7|ARMCX4,-0.59,MyList
DisGeNET,35,C4551686,Malignant neoplasm of soft tissue,,-2.2,1.6,2.8,30230,699,896,33,3.7,0.63,595|1026|1028|1311|1634|2067|2073|3014|3082|3479|4267|4288|4311|4772|5978|6239|6281|6777|7030|7270|7424|8660|9113|9734|9825|10398|10413|23373|27086|51274|57496|79058|84441,CCND1|CDKN1A|CDKN1C|COMP|DCN|ERCC1|ERCC5|H2AX|HGF|IGF1|CD99|MKI67|MME|NFATC1|REST|RREB1|S100A10|STAT5B|TFE3|TTF1|VEGFC|IRS2|LATS1|HDAC9|SPATA2|MYL9|YAP1|CRTC1|FOXP1|KLF3|MRTFB|ASPSCR1|MAML2,-0.58,MyList
DisGeNET,35,C1857656,Prematurely aged appearance,,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,2073|2961|5116|7737|136647,ERCC5|GTF2E2|PCNT|RNF113A|MPLKIP,-0.58,MyList
DisGeNET,35,C0027439,Nasopharyngeal Neoplasms,,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,2067|2122|3082|3680|7424,ERCC1|MECOM|HGF|ITGA9|VEGFC,-0.58,MyList
DisGeNET,35,C1956147,Microlissencephaly,,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,71|6925|54820|55906|80254,ACTG1|TCF4|NDE1|ZC4H2|CEP63,-0.58,MyList
DisGeNET,35,C1398312,Narrow palate,,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,2077|6660|6909|7227|284058,ERF|SOX5|TBX2|TRPS1|KANSL1,-0.58,MyList
DisGeNET,35,C0023223,Leg Ulcer,,-2.2,4.2,3.6,30230,40,896,5,0.56,0.25,1311|2147|2162|3082|3383,COMP|F2|F13A1|HGF|ICAM1,-0.58,MyList
Transcription Factor Targets,16,M3285,CTGRYYYNATT UNKNOWN,,-2.2,3.2,3.3,30230,74,896,7,0.78,0.29,460|5116|6239|6792|9478|9846|25978,ASTN1|PCNT|RREB1|CDKL5|CABP1|GAB2|CHMP2B,-0.58,MyList
Transcription Factor Targets,16,M2330,YTCCCRNNAGGY UNKNOWN,,-2.2,3.2,3.3,30230,74,896,7,0.78,0.29,4286|4917|6482|7044|23239|55906|65124,MITF|NTN3|ST3GAL1|LEFTY2|PHLPP1|ZC4H2|SOWAHC,-0.58,MyList
DisGeNET,35,C0271561,Somatotropin deficiency,,-2.2,2.4,3.1,30230,154,896,11,1.2,0.37,1028|2737|3479|4155|6777|6909|9723|23247|51236|83987|89884,CDKN1C|GLI3|IGF1|MBP|STAT5B|TBX2|SEMA3E|KATNIP|HGH1|CCDC8|LHX4,-0.58,MyList
DisGeNET,35,C0205645,"Adenocarcinoma, Tubular",,-2.2,2.5,3.1,30230,133,896,10,1.1,0.35,595|1028|1636|2158|4288|6091|6522|6696|6934|29108,CCND1|CDKN1C|ACE|F9|MKI67|ROBO1|SLC4A2|SPP1|TCF7L2|PYCARD,-0.58,MyList
DisGeNET,35,C0014548,"Epilepsy, Generalized",,-2.2,2.9,3.2,30230,93,896,8,0.89,0.31,5099|6096|6529|6792|29108|57094|348980|375449,PCDH7|RORB|SLC6A1|CDKL5|PYCARD|CPA6|HCN1|MAST4,-0.58,MyList
Transcription Factor Targets,16,M8756,GTTRYCATRR UNKNOWN,,-2.2,2.3,3,30230,176,896,12,1.3,0.38,2662|5662|6764|8861|9759|9825|53826|55228|83444|85456|112942|284018,GDF10|PSD|DENND2B|LDB1|HDAC4|SPATA2|FXYD6|PNMA8A|INO80B|TNKS1BP1|CFAP36|C17orf58,-0.58,MyList
DisGeNET,35,C0001807,Aggressive behavior,,-2.2,2.3,3,30230,176,896,12,1.3,0.38,6096|6529|6660|6925|6942|7319|8220|25978|27086|51132|51322|54487,RORB|SLC6A1|SOX5|TCF4|TCF20|UBE2A|ESS2|CHMP2B|FOXP1|RLIM|WAC|DGCR8,-0.58,MyList
DisGeNET,35,C0018777,Conductive hearing loss,,-2.2,2,2.9,30230,291,896,17,1.9,0.46,2077|4750|4854|5148|6239|6383|6628|7227|7703|9411|9759|10297|54806|55975|57670|84140|768206,ERF|NEK1|NOTCH3|PDE6G|RREB1|SDC2|SNRPB|TRPS1|PCGF2|ARHGAP29|HDAC4|APC2|AHI1|KLHL7|KIAA1549|FAM161A|PRCD,-0.58,MyList
Transcription Factor Targets,16,M18670,SMAD4 Q6,,-2.2,2.1,2.9,30230,244,896,15,1.7,0.43,3667|4854|6925|7227|8861|57468|57513|57649|57804|79047|84530|84668|89884|140733|220296,IRS1|NOTCH3|TCF4|TRPS1|LDB1|SLC12A5|CASKIN2|PHF12|POLD4|KCTD15|SRRM4|HYCC1|LHX4|MACROD2|HEPACAM,-0.58,MyList
DisGeNET,35,C0206638,Giant Cell Tumor of Bone,,-2.2,2.7,3.1,30230,113,896,9,1,0.33,595|1634|3082|3479|4060|6387|6696|10133|51129,CCND1|DCN|HGF|IGF1|LUM|CXCL12|SPP1|OPTN|ANGPTL4,-0.57,MyList
Transcription Factor Targets,16,M40778,CDC73 TARGET GENES,,-2.2,1.7,2.8,30230,517,896,26,2.9,0.56,2049|3297|3621|4717|7942|9804|10067|10078|10524|27237|29079|54507|55095|56181|57348|57513|64857|79777|80774|84331|84872|146059|147339|257415|340719|401466,EPHB3|HSF1|ING1|NDUFC1|TFEB|TOMM20|SCAMP3|TSSC4|KAT5|ARHGEF16|MED4|ADAMTSL4|SAMD4B|MTFR1L|TTYH1|CASKIN2|PLEKHG2|ACBD4|LIMD2|MCRIP2|ZC3H10|CDAN1|ARK2N|FAM133B|NANOS1|RBIS,-0.57,MyList
Transcription Factor Targets,16,M13493,E4F1 Q6,,-2.2,2,2.9,30230,292,896,17,1.9,0.46,2039|2077|4052|4739|4750|6881|22927|23767|51271|57117|58191|65056|84872|85453|90488|150864|317781,DMTN|ERF|LTBP1|NEDD9|NEK1|TAF10|HABP4|FLRT3|UBAP1|INTS12|CXCL16|GPBP1|ZC3H10|TSPYL5|TMEM263|FAM117B|DDX51,-0.57,MyList
DisGeNET,35,C0240896,Fundus coloboma,,-2.2,3.6,3.4,30230,57,896,6,0.67,0.27,5076|9723|10413|10653|54806|65062,PAX2|SEMA3E|YAP1|SPINT2|AHI1|TMEM237,-0.57,MyList
DisGeNET,35,C0007138,"Carcinoma, Transitional Cell",,-2.2,1.6,2.8,30230,622,896,30,3.3,0.6,595|972|1026|1113|1163|1478|1634|2002|2067|3479|4060|4267|4288|4311|4772|4854|5076|8658|9611|9734|9759|10379|10602|10631|51129|54487|54984|80254|220296|400566,CCND1|CD74|CDKN1A|CHGA|CKS1B|CSTF2|DCN|ELK1|ERCC1|IGF1|LUM|CD99|MKI67|MME|NFATC1|NOTCH3|PAX2|TNKS|NCOR1|HDAC9|HDAC4|IRF9|CDC42EP3|POSTN|ANGPTL4|DGCR8|PINX1|CEP63|HEPACAM|LIAT1,-0.57,MyList
Cell Type Signatures,7,M41679,TRAVAGLINI LUNG MESOTHELIAL CELL,,-2.2,1.6,2.8,30230,649,896,31,3.5,0.61,629|705|822|972|1164|1948|2619|2791|3487|4501|4969|6001|6281|6881|7138|27338|29108|51155|51303|51599|56265|57636|57804|58527|79006|80097|151887|284996|375449|653784|100131187,CFB|BYSL|CAPG|CD74|CKS2|EFNB2|GAS1|GNG11|IGFBP4|MT1X|OGN|RGS10|S100A10|TAF10|TNNT1|UBE2S|PYCARD|JPT1|FKBP11|LSR|CPXM1|ARHGAP23|POLD4|ABRACL|METRN|MZT2B|CCDC80|RNF149|MAST4|MZT2A|TSTD1,-0.56,MyList
DisGeNET,35,C0085207,Gestational Diabetes,,-2.2,1.6,2.8,30230,649,896,31,3.5,0.61,71|173|665|1489|1634|1636|2619|3270|3383|3479|3487|3667|4060|4810|5564|5806|6239|6934|8660|8694|9388|9759|51129|54487|54901|55850|58191|60676|80274|83444|158038,ACTG1|AFM|BNIP3L|CTF1|DCN|ACE|GAS1|HRC|ICAM1|IGF1|IGFBP4|IRS1|LUM|NHS|PRKAB1|PTX3|RREB1|TCF7L2|IRS2|DGAT1|LIPG|HDAC4|ANGPTL4|DGCR8|CDKAL1|USE1|CXCL16|PAPPA2|SCUBE1|INO80B|LINGO2,-0.56,MyList
DisGeNET,35,C0158733,Hand polydactyly,,-2.2,3.1,3.3,30230,75,896,7,0.78,0.29,1947|6239|9723|23247|54806|65062|79848,EFNB1|RREB1|SEMA3E|KATNIP|AHI1|TMEM237|CSPP1,-0.56,MyList
DisGeNET,35,C0265224,Freeman-Sheldon syndrome,,-2.2,5.2,3.7,30230,26,896,4,0.45,0.22,3479|6387|7136|55906,IGF1|CXCL12|TNNI2|ZC4H2,-0.56,MyList
DisGeNET,35,C0023015,Language Disorders,,-2.2,2.9,3.2,30230,94,896,8,0.89,0.31,715|4795|4863|6091|6696|9289|27086|29108,C1R|NFKBIL1|NPAT|ROBO1|SPP1|ADGRG1|FOXP1|PYCARD,-0.56,MyList
DisGeNET,35,C0332840,Amputated structure (morphologic abnormality),,-2.2,2.9,3.2,30230,94,896,8,0.89,0.31,972|3082|4810|5806|6387|6696|9734|79834,CD74|HGF|NHS|PTX3|CXCL12|SPP1|HDAC9|PEAK1,-0.56,MyList
DisGeNET,35,C0549523,Oropharynx (excludes nasopharynx),,-2.2,2.9,3.2,30230,94,896,8,0.89,0.31,595|1026|2067|2073|3479|6387|7030|7270,CCND1|CDKN1A|ERCC1|ERCC5|IGF1|CXCL12|TFE3|TTF1,-0.56,MyList
Cell Type Signatures,7,M39256,MENON FETAL KIDNEY 6 COLLECTING DUCT CELLS,,-2.2,2.9,3.2,30230,94,896,8,0.89,0.31,1948|2122|6281|10653|22841|54806|255743|100131187,EFNB2|MECOM|S100A10|SPINT2|RAB11FIP2|AHI1|NPNT|TSTD1,-0.56,MyList
DisGeNET,35,C1292778,Chronic myeloproliferative disorder,,-2.2,1.8,2.8,30230,366,896,20,2.2,0.49,664|862|868|2122|2147|3014|3479|3667|4211|5116|5806|6387|6777|8660|9734|10524|11155|25901|27086|51199,BNIP3|RUNX1T1|CBLB|MECOM|F2|H2AX|IGF1|IRS1|MEIS1|PCNT|PTX3|CXCL12|STAT5B|IRS2|HDAC9|KAT5|LDB3|CCDC28A|FOXP1|NIN,-0.56,MyList
DisGeNET,35,C1510502,Oxyphilic Adenoma,,-2.2,2.7,3.1,30230,114,896,9,1,0.33,595|1039|3479|4286|5076|7030|7942|84335|400566,CCND1|CDR2|IGF1|MITF|PAX2|TFE3|TFEB|AKT1S1|LIAT1,-0.56,MyList
Transcription Factor Targets,16,M11461,FOXO4 01,,-2.2,2.1,2.9,30230,246,896,15,1.7,0.43,1389|2122|4756|6457|6764|7227|9139|9734|11278|22807|112950|114990|131377|153222|200186,CREBL2|MECOM|NEO1|SH3GL3|DENND2B|TRPS1|CBFA2T2|HDAC9|KLF12|IKZF2|MED8|VASN|KLHL40|CREBRF|CRTC2,-0.56,MyList
Transcription Factor Targets,16,M18078,E4BP4 01,,-2.2,2.1,2.9,30230,223,896,14,1.6,0.41,1454|2077|2104|4900|5126|5606|7942|9686|9825|22807|23208|25921|51199|59269,CSNK1E|ERF|ESRRG|NRGN|PCSK2|MAP2K3|TFEB|VGLL4|SPATA2|IKZF2|SYT11|ZDHHC5|NIN|HIVEP3,-0.56,MyList
Transcription Factor Targets,16,M4215,PAX4 04,,-2.2,2.1,2.9,30230,223,896,14,1.6,0.41,2002|2077|4211|4335|4661|4848|6925|6938|22807|27086|57509|84530|131377|148170,ELK1|ERF|MEIS1|MNT|MYT1|CNOT2|TCF4|TCF12|IKZF2|FOXP1|MTUS1|SRRM4|KLHL40|CDC42EP5,-0.56,MyList
DisGeNET,35,C1857486,"Low-set, posteriorly rotated ears",,-2.2,2.1,2.9,30230,223,896,14,1.6,0.41,1501|2067|2077|2719|2737|3955|7227|9723|54806|55975|65062|79848|84294|92482,CTNND2|ERCC1|ERF|GPC3|GLI3|LFNG|TRPS1|SEMA3E|AHI1|KLHL7|TMEM237|CSPP1|UTP23|BBIP1,-0.56,MyList
Cell Type Signatures,7,M39316,CUI DEVELOPING HEART RIGHT ATRIAL CARDIOMYOCYTE,,-2.2,4.1,3.5,30230,41,896,5,0.56,0.25,1026|1947|6881|65078|149603,CDKN1A|EFNB1|TAF10|RTN4R|RNF187,-0.56,MyList
DisGeNET,35,C0027719,Nephrosclerosis,,-2.2,4.1,3.5,30230,41,896,5,0.56,0.25,1113|1634|1636|6387|11346,CHGA|DCN|ACE|CXCL12|SYNPO,-0.56,MyList
Transcription Factor Targets,16,M6097,PR 02,,-2.2,2.5,3.1,30230,135,896,10,1.1,0.35,1026|4155|4734|6660|9547|22807|56478|57724|140890|159195,CDKN1A|MBP|NEDD4|SOX5|CXCL14|IKZF2|EIF4ENIF1|EPG5|SREK1|USP54,-0.55,MyList
Transcription Factor Targets,16,M4803,NF1 Q6,,-2.2,2,2.9,30230,270,896,16,1.8,0.44,1113|1947|2077|4335|5098|7059|7286|9139|10010|10150|23635|25978|27125|64320|90355|401474,CHGA|EFNB1|ERF|MNT|PCDHGC3|THBS3|TUFT1|CBFA2T2|TANK|MBNL2|SSBP2|CHMP2B|AFF4|RNF25|MACIR|SAMD12,-0.55,MyList
Transcription Factor Targets,16,M40810,ZNF579 TARGET GENES,,-2.1,1.6,2.7,30230,652,896,31,3.5,0.61,858|1946|2067|2122|3133|3955|4324|6457|9686|22997|25959|29911|51070|51133|51720|55095|55139|57648|64857|65055|79848|80254|84248|84285|118472|139231|150275|257415|285368|286262|400916,CAV2|EFNA5|ERCC1|MECOM|HLA-E|LFNG|MMP15|SH3GL3|VGLL4|IGSF9B|KANK2|HOOK2|NOSIP|KCTD3|UIMC1|SAMD4B|ANKZF1|NHSL3|PLEKHG2|REEP1|CSPP1|CEP63|FYTTD1|EIF1AD|ZNF511|FAM199X|CCDC117|FAM133B|PRRT3|TPRN|CHCHD10,-0.54,MyList
DisGeNET,35,C0409959,"Osteoarthritis, Knee",,-2.1,1.8,2.8,30230,368,896,20,2.2,0.49,595|607|1311|1636|2719|2869|3479|3697|4052|4060|4810|6320|6696|7060|10631|22864|51564|79058|84444|146059,CCND1|BCL9|COMP|ACE|GPC3|GRK5|IGF1|ITIH1|LTBP1|LUM|NHS|CLEC11A|SPP1|THBS4|POSTN|R3HDM2|HDAC7|ASPSCR1|DOT1L|CDAN1,-0.54,MyList
DisGeNET,35,C0431399,Familial aplasia of the vermis,,-2.1,2.8,3.1,30230,95,896,8,0.89,0.31,595|9289|10524|23247|51286|54806|65062|79848,CCND1|ADGRG1|KAT5|KATNIP|CEND1|AHI1|TMEM237|CSPP1,-0.54,MyList
DisGeNET,35,C0334588,Giant Cell Glioblastoma,,-2.1,2.8,3.1,30230,95,896,8,0.89,0.31,1475|1501|3014|4854|8425|8553|9611|90355,CSTA|CTNND2|H2AX|NOTCH3|LTBP4|BHLHE40|NCOR1|MACIR,-0.54,MyList
DisGeNET,35,C3540764,Coloboma of the Retina,,-2.1,3.5,3.3,30230,58,896,6,0.67,0.27,5076|9723|10413|10653|54806|65062,PAX2|SEMA3E|YAP1|SPINT2|AHI1|TMEM237,-0.54,MyList
DisGeNET,35,C1389018,Atrioventricular Septal Defect,,-2.1,3.5,3.3,30230,58,896,6,0.67,0.27,1636|4772|6909|27086|50485|255743,ACE|NFATC1|TBX2|FOXP1|SMARCAL1|NPNT,-0.54,MyList
DisGeNET,35,C0026847,Spinal Muscular Atrophy,,-2.1,1.9,2.8,30230,319,896,18,2,0.47,1311|1489|3479|4155|4744|6281|6696|6777|7200|8926|9325|9734|9759|10179|54960|83987|348980|400916,COMP|CTF1|IGF1|MBP|NEFH|S100A10|SPP1|STAT5B|TRH|SNURF|TRIP4|HDAC9|HDAC4|RBM7|GEMIN8|CCDC8|HCN1|CHCHD10,-0.54,MyList
Transcription Factor Targets,16,M14276,LYF1 01,,-2.1,2,2.9,30230,271,896,16,1.8,0.44,1949|2719|3489|4211|4335|4900|6522|6925|7138|10252|10379|10602|22807|79005|151987|388695,EFNB3|GPC3|IGFBP6|MEIS1|MNT|NRGN|SLC4A2|TCF4|TNNT1|SPRY1|IRF9|CDC42EP3|IKZF2|SCNM1|PPP4R2|LYSMD1,-0.54,MyList
DisGeNET,35,C0022665,Kidney Neoplasm,,-2.1,1.9,2.8,30230,295,896,17,1.9,0.46,595|972|1454|2719|3479|4267|4286|4288|4311|4772|5076|6387|7030|7942|79058|80274|84335,CCND1|CD74|CSNK1E|GPC3|IGF1|CD99|MITF|MKI67|MME|NFATC1|PAX2|CXCL12|TFE3|TFEB|ASPSCR1|SCUBE1|AKT1S1,-0.54,MyList
Transcription Factor Targets,16,M30197,TCOF1 TARGET GENES,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,5546|91272|317781,PRCC|BOD1|DDX51,-0.54,MyList
DisGeNET,35,C2047886,(Idiopathic) normal pressure hydrocephalus,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,361|29108|63827,AQP4|PYCARD|BCAN,-0.54,MyList
DisGeNET,35,C0006105,Brain Abscess,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,361|3383|57506,AQP4|ICAM1|MAVS,-0.54,MyList
DisGeNET,35,C0231678,Ulnar deviation of the wrist,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,1311|7136|55975,COMP|TNNI2|KLHL7,-0.54,MyList
TRRUST,34,TRR00232,Regulated by: E2F3,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,1026|7030|150383,CDKN1A|TFE3|CDPF1,-0.54,MyList
DisGeNET,35,C4023588,Abnormality of the gastrointestinal tract,,-2.1,7.2,4.1,30230,14,896,3,0.33,0.19,595|715|6696,CCND1|C1R|SPP1,-0.54,MyList
Transcription Factor Targets,16,M30070,MSX1 TARGET GENES,,-2.1,2.2,2.9,30230,202,896,13,1.5,0.4,4052|4155|9813|9857|10010|23518|26009|79834|83640|159195|221477|252983|400793,LTBP1|MBP|EFCAB14|CEP350|TANK|R3HDM1|ZZZ3|PEAK1|RAMAC|USP54|C6orf89|STXBP4|C1orf226,-0.53,MyList
Cell Type Signatures,7,M41669,TRAVAGLINI LUNG BRONCHIAL VESSEL 2 CELL,,-2.1,2,2.9,30230,272,896,16,1.8,0.44,71|1026|1997|4739|6387|6925|8553|10179|10252|10398|10602|11030|11135|64856|220965|257415,ACTG1|CDKN1A|ELF1|NEDD9|CXCL12|TCF4|BHLHE40|RBM7|SPRY1|MYL9|CDC42EP3|RBPMS|CDC42EP1|VWA1|FAM13C|FAM133B,-0.53,MyList
Transcription Factor Targets,16,M12023,CREB Q4,,-2.1,2,2.9,30230,272,896,16,1.8,0.44,665|2077|2824|4052|9956|10150|54806|58191|65056|79169|83648|84872|93380|116840|317781|345757,BNIP3L|ERF|GPM6B|LTBP1|HS3ST2|MBNL2|AHI1|CXCL16|GPBP1|C1orf35|FAM167A|ZC3H10|MMGT1|CNTROB|DDX51|FAM174A,-0.53,MyList
DisGeNET,35,C0027962,Melanocytic nevus,,-2.1,1.9,2.8,30230,296,896,17,1.9,0.46,595|1026|1163|2073|2077|2719|3133|3383|4286|4288|6239|9846|10848|26103|29108|50485|56998,CCND1|CDKN1A|CKS1B|ERCC5|ERF|GPC3|HLA-E|ICAM1|MITF|MKI67|RREB1|GAB2|PPP1R13L|LRIT1|PYCARD|SMARCAL1|CTNNBIP1,-0.53,MyList
DisGeNET,35,C0338508,Optic Atrophy 1,,-2.1,2.6,3.1,30230,116,896,9,1,0.33,173|664|665|1026|3014|5564|8165|10133|10413,AFM|BNIP3|BNIP3L|CDKN1A|H2AX|PRKAB1|AKAP1|OPTN|YAP1,-0.53,MyList
Transcription Factor Targets,16,M18699,NFAT Q6,,-2.1,2,2.9,30230,249,896,15,1.7,0.43,822|1307|4286|6660|7092|7227|9500|22807|24147|27086|57575|57630|84631|140890|257397,CAPG|COL16A1|MITF|SOX5|TLL1|TRPS1|MAGED1|IKZF2|FJX1|FOXP1|PCDH10|SH3RF1|SLITRK2|SREK1|TAB3,-0.53,MyList
DisGeNET,35,C0333463,Senile Plaques,,-2.1,2,2.9,30230,249,896,15,1.7,0.43,71|361|595|715|862|1113|1489|1634|1636|3383|4311|4900|9734|25978|29911,ACTG1|AQP4|CCND1|C1R|RUNX1T1|CHGA|CTF1|DCN|ACE|ICAM1|MME|NRGN|HDAC9|CHMP2B|HOOK2,-0.53,MyList
Transcription Factor Targets,16,M29917,CDX1 TARGET GENES,,-2.1,4,3.4,30230,42,896,5,0.56,0.25,8766|10524|51564|64285|83892,RAB11A|KAT5|HDAC7|RHBDF1|KCTD10,-0.53,MyList
Cell Type Signatures,7,M39267,HU FETAL RETINA MULLER,,-2.1,4,3.4,30230,42,896,5,0.56,0.25,595|2824|6696|55859|57348,CCND1|GPM6B|SPP1|BEX1|TTYH1,-0.53,MyList
DisGeNET,35,C0271680,Diabetic Polyneuropathies,,-2.1,4,3.4,30230,42,896,5,0.56,0.25,1636|3082|3479|3487|4311,ACE|HGF|IGF1|IGFBP4|MME,-0.53,MyList
DisGeNET,35,C0002991,Cutaneous Fibrous Histiocytoma,,-2.1,4,3.4,30230,42,896,5,0.56,0.25,2162|3479|4311|7270|8510,F13A1|IGF1|MME|TTF1|MMP23B,-0.53,MyList
DisGeNET,35,C0272242,Complement deficiency disease,,-2.1,4,3.4,30230,42,896,5,0.56,0.25,629|715|730|735|1636,CFB|C1R|C7|C9|ACE,-0.53,MyList
DisGeNET,35,C0178879,Urinary tract obstruction,,-2.1,5,3.6,30230,27,896,4,0.45,0.22,1636|3383|5076|5116,ACE|ICAM1|PAX2|PCNT,-0.52,MyList
DisGeNET,35,C4054726,Infant Leukemia,,-2.1,5,3.6,30230,27,896,4,0.45,0.22,4299|4703|10529|27125,AFF1|NEB|NEBL|AFF4,-0.52,MyList
DisGeNET,35,C0410702,Adolescent idiopathic scoliosis,,-2.1,1.6,2.7,30230,656,896,31,3.5,0.61,320|1311|1501|1636|2104|3082|3479|3660|5099|5101|5980|9723|9745|9760|9811|10749|11278|22871|22986|23247|23635|55553|56998|57117|57575|60676|84441|84668|252983|255743|768211,APBA1|COMP|CTNND2|ACE|ESRRG|HGF|IGF1|IRF2|PCDH7|PCDH9|REV3L|SEMA3E|ZNF536|TOX|CTIF|KIF1C|KLF12|NLGN1|SORCS3|KATNIP|SSBP2|SOX6|CTNNBIP1|INTS12|PCDH10|PAPPA2|MAML2|HYCC1|STXBP4|NPNT|RELL1,-0.52,MyList
DisGeNET,35,C3693482,Giant Cell Fibroblastoma,,-2.1,3.1,3.2,30230,77,896,7,0.78,0.29,595|2162|4288|4311|7030|10631|80310,CCND1|F13A1|MKI67|MME|TFE3|POSTN|PDGFD,-0.52,MyList
DisGeNET,35,C0006625,Cachexia,,-2.1,2,2.8,30230,273,896,16,1.8,0.44,664|1636|2073|3082|3479|3489|5116|5564|6696|7739|9734|10220|11143|51129|58191|81628,BNIP3|ACE|ERCC5|HGF|IGF1|IGFBP6|PCNT|PRKAB1|SPP1|ZNF185|HDAC9|GDF11|KAT7|ANGPTL4|CXCL16|TSC22D4,-0.52,MyList
DisGeNET,35,C3553764,Joint hyperflexibility,,-2.1,2.2,2.9,30230,181,896,12,1.3,0.38,715|1311|1501|1947|4854|5076|5116|6239|7227|9759|83987|112752,C1R|COMP|CTNND2|EFNB1|NOTCH3|PAX2|PCNT|RREB1|TRPS1|HDAC4|CCDC8|IFT43,-0.52,MyList
