"Experiment","Genotype","Treatment","Condition","Lipid","LipidClass","n_total","n_detected","mean_intensity","sd_intensity","CV_percent","mean_log2Intensity","CV_percent_capped"
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC O-44:2","PC",3,3,1778.08679466667,68.925486563922,3.87638481825873,10.7953963836481,3.87638481825873
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC O-44:6","PC",3,3,1793.91345633333,126.211500379614,7.03554008885045,10.8064721765735,7.03554008885045
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC dO-38:9_PC 35:2_PC O-36:2","PC",3,3,49127.7172866667,19480.4759907079,39.6527196186153,15.5078905114158,39.6527196186153
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(16:0)_PC(O-17:0)_LPC(O-18:0)","PC",3,3,2125.160151,157.586249344291,7.41526464582627,11.0506982044004,7.41526464582627
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(16:0/8:0(COOH))","PC",3,3,1930.26013933333,163.230071362052,8.45637683936361,10.9111406969828,8.45637683936361
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(19:1)_LPC(20:1)_PC(O-20:1)_PC(P-20:0)","PC",3,3,1716.55345266667,133.177120564009,7.75840218416257,10.7423319567082,7.75840218416257
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(20:0/8:0(COOH))_PC(18:0/Aze)","PC",3,3,2311.19349933333,865.580982142201,37.4516881599,11.1119699102003,37.4516881599
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(29:2)_PC(P-30:1)","PC",3,3,1683.64012266667,134.744795695122,8.00318273965243,10.7143066310199,8.00318273965243
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(34:4)_PC(O-35:4)","PC",3,3,15175.4074593333,17356.0120229954,114.369331232164,13.2551187288777,114.369331232164
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PC(40:8)_PC(39:1)_PC(O-40:1)_PC(P-40:0)","PC",3,3,2062.75347266667,539.894923143533,26.1735069312754,10.9797587600309,26.1735069312754
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 32:0_PE O-33:0","PE",3,3,2296.86683133333,67.6550443696557,2.9455362168464,11.1650360160908,2.9455362168464
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 32:1_PE O-33:1_PE O-33:1","PE",3,3,4019.19361266667,245.461754416855,6.10723886610667,11.9709327186311,6.10723886610667
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 32:2_PE O-33:2_PE O-33:2","PE",3,3,1947.413471,88.2867503829814,4.53353906079565,10.926362991531,4.53353906079565
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 33:0_PE O-34:0","PE",3,3,2163.83348333333,218.823558435178,10.1127725456067,11.0745222747364,10.1127725456067
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 33:1_PE O-34:1_PE O-34:1","PE",3,3,3140.720201,88.4864964731911,2.81739508170824,11.6164937606073,2.81739508170824
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 33:2_PE O-34:2_PE O-34:2","PE",3,3,2566.68017833333,87.4514606150182,3.40718182784287,11.3251241304965,3.40718182784287
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 34:0_PE O-35:0","PE",3,3,3156.68022033333,210.067157311847,6.65468601978521,11.6221122746405,6.65468601978521
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 34:1_PE O-35:1_PE O-35:1","PE",3,3,15017.6677166667,3056.51914889448,20.3528218000345,13.8541465239767,20.3528218000345
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 34:2_PE O-35:2_PE O-35:2","PE",3,3,6150.39378966667,281.814547772581,4.58205697732819,12.5854500807271,4.58205697732819
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 34:3_PE O-35:3","PE",3,3,2252.29348733333,252.696395980737,11.2195145704534,11.1311888902195,11.2195145704534
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 34:4","PE",3,3,10460.5341463333,1755.55586755298,16.7826598813632,13.3394598457564,16.7826598813632
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 35:2_PE O-36:2_PE O-36:2","PE",3,3,3294.51358033333,557.651412144158,16.9266690983783,11.6716354468687,16.9266690983783
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 35:3_PE O-36:3_PE O-36:3","PE",3,3,2408.27350366667,248.832717920294,10.3324110630059,11.2284798592679,10.3324110630059
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 35:4_PE O-36:4_PE O-36:4","PE",3,3,2349.946837,16.9615300037095,0.721783562787446,11.1983873671495,0.721783562787446
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 35:5_PE O-36:5_PE O-36:5","PE",3,3,2428.30016966667,102.576667136345,4.22421694062746,11.2448787301712,4.22421694062746
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:1_PE O-37:1_PE O-37:1","PE",3,3,16295.4543166667,3669.9689895822,22.5214278673325,13.9659875618613,22.5214278673325
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:2_PE O-37:2_PE O-37:2","PE",3,3,16641.6078533333,2941.55479713015,17.6759050150371,14.00630566471,17.6759050150371
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:3_PE O-37:3","PE",3,3,3414.980236,454.193803649171,13.3000419405406,11.728912431933,13.3000419405406
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:4","PE",3,3,3492.35358433333,313.687239352214,8.98211569296455,11.7660105588297,8.98211569296455
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:5","PE",3,3,2228.893486,111.644292145039,5.00895591674941,11.1208806024424,5.00895591674941
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:7_PE 35:0_PE O-36:0","PE",3,3,2421.446827,17.0093644392405,0.702446332894036,11.2416299378172,0.702446332894036
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 36:8_PE 35:1_PE O-36:1_PE O-36:1","PE",3,3,4657.360303,618.239555842718,13.2744626917631,12.1771599516294,13.2744626917631
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 37:3_PE O-38:3_PE O-38:3","PE",3,3,2227.106823,220.96768113624,9.92173697526498,11.116277535774,9.92173697526498
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 37:4_PE O-38:4_PE O-38:4","PE",3,3,3099.61354433333,453.049019401361,14.616306611178,11.5878046999516,14.616306611178
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 37:5_PE O-38:5_PE O-38:5","PE",3,3,3012.32020533333,278.599468378676,9.24866711996334,11.5526516512455,9.24866711996334
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 37:6_PE O-38:6_PE O-38:6","PE",3,3,2750.28684733333,100.834073077409,3.6663111404244,11.4247131856734,3.6663111404244
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 37:7_PE 36:0_PE O-38:7_PE O-37:0","PE",3,3,2969.57352333333,626.250328047095,21.0888978880756,11.5127033345886,21.0888978880756
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 38:2_PE O-39:2","PE",3,3,3240.780243,297.779407655468,9.1885097207274,11.6581079398683,9.1885097207274
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 38:3","PE",3,3,3878.89359433333,604.201514871118,15.5766457670763,11.9103297837547,15.5766457670763
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 38:4","PE",3,3,8337.11393466667,1231.32203092547,14.7691640125666,13.0143262956112,14.7691640125666
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 38:5","PE",3,3,5884.24046066667,740.241634234786,12.580071109992,12.5152798962093,12.580071109992
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 38:6","PE",3,3,3188.26024366667,328.590450098571,10.3062618790703,11.6335997543515,10.3062618790703
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 38:8_PE 37:1_PE O-38:1_PE O-38:1","PE",3,3,2554.28017166667,216.382071810028,8.47135228978579,11.3151303794422,8.47135228978579
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 39:4_PE O-40:4_PE O-40:4","PE",3,3,2097.77348333333,65.2228581441609,3.10914684842534,11.0341757140235,3.10914684842534
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 39:5_PE O-40:5_PE O-40:5","PE",3,3,2157.38016133333,71.7537235058934,3.3259656685425,11.0745391591848,3.3259656685425
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 39:6_PE O-40:6_PE O-40:6","PE",3,3,2455.82682666667,296.73213223831,12.082779168964,11.2550194149175,12.082779168964
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 39:7_PE 38:0_PE O-40:7_PE O-39:0","PE",3,3,2008.92013933333,70.0289800061377,3.48590163615847,10.9716232188863,3.48590163615847
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 39:8_PE 38:1_PE O-40:8_PE O-39:1_PE O-39:1","PE",3,3,2682.246867,387.394521907096,14.4429107802588,11.3788021921598,14.4429107802588
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:1_PE O-41:1","PE",3,3,2144.45347966667,162.238300540471,7.56548472973588,11.0636996381233,7.56548472973588
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:2","PE",3,3,2256.22682466667,40.7208636076567,1.80482135760764,11.1395397466836,1.80482135760764
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:3","PE",3,3,2147.400149,193.667948966679,9.01871731064498,11.0644668152743,9.01871731064498
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:4","PE",3,3,3037.23356266667,516.94331761653,17.0202029890206,11.554845494643,17.0202029890206
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:5","PE",3,3,3839.84695666667,469.801725087418,12.2349075468166,11.8998793116788,12.2349075468166
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:6_PE dO-40:0","PE",3,3,4910.406967,843.919246724514,17.1863402034904,12.2478225690281,17.1863402034904
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 40:7_PE 39:0_PE O-40:0","PE",3,3,2832.92020266667,285.002610699062,10.0603825844012,11.4630397272221,10.0603825844012
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE 42:1","PE",3,3,2135.29349133333,269.804666510374,12.6354839559737,11.052286933965,12.6354839559737
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE(38:9)_PE(dO-40:9)_PE(37:2)_PE(O-38:2)_PE(P-38:1)","PE",3,3,2176.233481,129.702516820942,5.95995411123546,11.0858755077885,5.95995411123546
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PE(40:9)_PE(39:2)_PE(O-40:2)_PE(P-40:1)","PE",3,3,2094.086816,113.085659425882,5.40023739998955,11.0306721396058,5.40023739998955
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PG 20:0_LPG 21:0","PG",3,3,2885.92687,50.502350150332,1.7499525256623,11.4946708663604,1.7499525256623
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PG 34:1_PG O-35:1_PG O-35:1","PG",3,3,2644.92685333333,15.7355227317218,0.594932245929248,11.3689951263917,0.594932245929248
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PG 34:4","PG",3,3,8542.18719966667,2081.61517525038,24.368643844888,13.0335340735262,24.368643844888
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PG 36:1","PG",3,3,2585.30685666667,145.781440232608,5.63884476060103,11.3345859050773,5.63884476060103
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 32:1_PI O-33:1_PI O-33:1","PI",3,3,2592.28017433333,332.994141694295,12.8456077005616,11.3323981049656,12.8456077005616
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 33:1_PI O-34:1_PI O-34:1","PI",3,3,2413.74015933333,344.246702214386,14.2619619134756,11.2272090401164,14.2619619134756
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 34:0_PI O-35:0","PI",3,3,2452.540169,312.584847497028,12.7453507774546,11.2524575274658,12.7453507774546
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 34:1_PI O-35:1_PI O-35:1","PI",3,3,6053.50043366667,1001.42681096329,16.5429377917252,12.5507897151407,16.5429377917252
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 34:2_PI O-35:2_PI O-35:2","PI",3,3,2700.646865,115.037580565513,4.25963061133182,11.398220034693,4.25963061133182
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 36:1_PI O-37:1_PI O-37:1","PI",3,3,7488.89386,2141.36583944478,28.5938868873858,12.8278102473982,28.5938868873858
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 36:2_PI O-37:2_PI O-37:2","PI",3,3,7103.067149,1795.26674193676,25.2745286547025,12.7656165671977,25.2745286547025
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 36:3_PI O-37:3","PI",3,3,3268.286883,143.402855629052,4.38770710046789,11.6733862781212,4.38770710046789
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 36:4","PI",3,3,3217.126896,232.324358837443,7.22148570285812,11.6489730279031,7.22148570285812
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 36:8_PI 35:1_PI O-36:1_PI O-36:1","PI",3,3,2993.56687066667,199.344048830692,6.65908120456646,11.5454629114774,6.65908120456646
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 37:3_PI O-38:3_PI O-38:3","PI",3,3,2826.486851,481.85901956957,17.0479837682277,11.4515404105882,17.0479837682277
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 37:4_PI O-38:4_PI O-38:4","PI",3,3,2480.14684033333,254.695116857824,10.2693563427718,11.2713020943934,10.2693563427718
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 37:7_PI O-38:7_PI 36:0_PI O-37:0","PI",3,3,2547.09350966667,439.147060910354,17.2411047825183,11.2993480196771,17.2411047825183
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 38:2_PI O-39:2","PI",3,3,4590.93367866667,904.518212974713,19.7022713958571,12.1458814955428,19.7022713958571
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 38:3","PI",3,3,8797.41391,2136.42979789255,24.284747992408,13.075311386539,24.284747992408
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 38:4","PI",3,3,12183.0207993333,3038.19039025614,24.9379069468747,13.5405485257021,24.9379069468747
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 38:5","PI",3,3,3900.99362166667,1015.65904486105,26.0359063193526,11.8942416201467,26.0359063193526
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 38:8_PI 37:1_PI O-38:1_PI O-38:1","PI",3,3,2297.02682366667,205.167663502155,8.93187930538192,11.1618329375643,8.93187930538192
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 38:9_PI 37:2_PI O-38:2_PI O-38:2","PI",3,3,2853.92686566667,382.902651124739,13.4166945807595,11.4704158129842,13.4166945807595
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 39:8_PI 38:1_PI O-39:1_PI O-39:1","PI",3,3,2681.39353466667,401.294536650228,14.9658948402035,11.3772391609761,14.9658948402035
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 40:4","PI",3,3,2629.17352033333,98.3805005989165,3.74187933348893,11.3597172062954,3.74187933348893
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 40:5","PI",3,3,2982.82020066667,315.157927732654,10.5657701950059,11.5368431178559,10.5657701950059
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PI 40:6","PI",3,3,2788.913522,308.989670500727,11.0792130363061,11.4397064394698,11.0792130363061
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 32:1_PS O-33:1_PS O-33:1","PS",3,3,2253.92681866667,244.307808533444,10.8392076668206,11.1324634266785,10.8392076668206
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 33:1_PS O-34:1_PS O-34:1","PS",3,3,2230.72683066667,108.798574974369,4.87727020084544,11.1221567085916,4.87727020084544
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 34:0_PS O-35:0","PS",3,3,2371.08682633333,251.893396080167,10.6235416300506,11.2060573059102,10.6235416300506
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 34:1_PS O-35:1_PS O-35:1","PS",3,3,5573.48038466667,1486.44000679546,26.6698706051759,12.4119867620404,26.6698706051759
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 34:4","PS",3,3,6151.80708033333,1149.33282442144,18.682848948494,12.5700591019415,18.682848948494
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 34:5","PS",3,3,2555.73352033333,426.859521923471,16.7020355810726,11.3054705208211,16.7020355810726
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 36:0","PS",3,3,2870.34688433333,805.502940288144,28.0629126982759,11.451818533611,28.0629126982759
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 36:1_PS O-37:1_PS O-37:1","PS",3,3,12849.507541,4555.94185075039,35.4561592046494,13.5851540847055,35.4561592046494
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 36:2_PS O-37:2_PS O-37:2","PS",3,3,4235.35368066667,924.295104464146,21.8233274987948,12.0268143779467,21.8233274987948
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 36:8_PS 35:1_PS O-36:1_PS O-36:1","PS",3,3,3545.06689833333,651.630953606902,18.3813443383327,11.7761900537392,18.3813443383327
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 38:2_PS O-39:2","PS",3,3,2650.006864,216.795514876639,8.18094163535112,11.368543497406,8.18094163535112
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 38:3","PS",3,3,2812.58687233333,472.49202497418,16.799197550908,11.4447946422126,16.799197550908
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 38:4","PS",3,3,2332.68015566667,238.218176704214,10.2122091674472,11.1826295040597,10.2122091674472
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 38:8_PS dO-40:8_PS 37:1_PS O-38:1_PS O-38:1","PS",3,3,2544.03350966667,332.257454859482,13.0602625160789,11.3043438303863,13.0602625160789
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 39:8_PS 38:1_PS O-39:1_PS O-39:1","PS",3,3,3155.86689466667,457.127097337659,14.48499295424,11.613780422406,14.48499295424
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 40:1_PS O-41:1","PS",3,3,3245.22023133333,406.560642835212,12.5279831214466,11.6561670648809,12.5279831214466
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 40:2","PS",3,3,2720.86685433333,369.586725014955,13.5834182560731,11.4009332689289,13.5834182560731
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 40:4","PS",3,3,2647.113509,265.293565749693,10.0219943288308,11.3654579002264,10.0219943288308
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 40:5","PS",3,3,2907.16019466667,336.958493643239,11.5906407311646,11.4991751502528,11.5906407311646
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 40:6","PS",3,3,3328.44689566667,767.624466553339,23.0625420989205,11.6721914523016,23.0625420989205
"Recovery","WT","100 µM","Recovery | WT | 100 µM","PS 42:1","PS",3,3,2555.32684866667,278.015343694685,10.8798349549589,11.3134190889925,10.8798349549589
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(32:0;O2)","SM",3,3,1213.593418,188.814659135531,15.5583127211334,10.2339551434904,15.5583127211334
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(32:1;O2)","SM",3,3,2136.73349266667,1058.27650733551,49.5277726945148,10.9543915812741,49.5277726945148
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(32:2;O2)","SM",3,3,1073.27340333333,21.8578819635695,2.03656234242683,10.0676015333462,2.03656234242683
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(34:0;O2)","SM",3,3,8566.78052966667,4139.0191864952,48.3147568933489,12.9113197084886,48.3147568933489
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(34:1;O2)","SM",3,3,36315.4895866667,13176.8369001956,36.284343265562,15.0701247106832,36.284343265562
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(34:1;O3)_SM(35:0;O2)","SM",3,3,20353.0081486667,10347.3683528106,50.8395038081309,14.1662660146643,50.8395038081309
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(34:2;O2)","SM",3,3,1744.86679333333,349.811958305974,20.0480609547108,10.747886323571,20.0480609547108
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(36:0;O2)","SM",3,3,33578.7160666667,30184.7323018603,89.8924552145829,14.2462924162037,89.8924552145829
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(36:1;O2)","SM",3,3,5890.706987,4231.9132690879,71.8404985755897,12.146359195055,71.8404985755897
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(36:2;O2)","SM",3,3,1742.846798,582.737931810937,33.4359814344931,10.7062996282256,33.4359814344931
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(38:0;O2)","SM",3,3,41928.9086156667,61143.4505326668,145.826477605527,14.041074046002,145.826477605527
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(38:1;O2)","SM",3,3,12022.6473453333,16885.8755544356,140.450560258593,12.4132625491696,140.450560258593
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(38:2;O2)","SM",3,3,1717.91343333333,1053.77885011718,61.3406257655542,10.5831867150488,61.3406257655542
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(38:3;O2)","SM",3,3,2201.14014033333,1871.35679060648,85.0176122962843,10.7816784439714,85.0176122962843
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(40:0;O2)","SM",3,3,6344.14053333333,7955.08311012393,125.392605481017,11.823407999081,125.392605481017
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(40:1;O2)","SM",3,3,14693.4008406667,21041.3847673481,143.20295890324,12.6257161532422,143.20295890324
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(40:2;O2)","SM",3,3,3771.766974,4487.11207373711,118.96578194433,11.1799837534453,118.96578194433
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(40:3;O2)","SM",3,3,2504.493525,2346.93680311084,93.7090385614328,10.8936994684968,93.7090385614328
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(42:0;O2)","SM",3,3,1636.02678533333,990.574505373293,60.5475725858283,10.5172140278923,60.5475725858283
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(42:1;O2)","SM",3,3,4267.186935,5162.67492374368,120.985440815793,11.3260682153174,120.985440815793
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(42:2;O2)","SM",3,3,4068.35361333333,4996.80966117476,122.821419573721,11.2235384612371,122.821419573721
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(42:3;O2)","SM",3,3,2540.52684033333,2347.88581441396,92.417280429358,10.9226412225886,92.417280429358
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(44:0;O2)","SM",3,3,1171.360086,283.232317263268,24.1797821735978,10.1677677691801,24.1797821735978
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(44:1;O2)","SM",3,3,1187.35342033333,276.796921456605,23.3120919783848,10.1890807823264,23.3120919783848
"Recovery","WT","100 µM","Recovery | WT | 100 µM","SM(44:2;O2)","SM",3,3,1162.973413,147.725151094141,12.7023670053703,10.1757584898043,12.7023670053703
"Recovery","WT","100 µM","Recovery | WT | 100 µM","TG 32:0 NL 16:0","TG",3,3,2723.06685133333,232.537363965364,8.53953930111938,11.407577811643,8.53953930111938
"Recovery","WT","100 µM","Recovery | WT | 100 µM","TG 34:1 NL 16:1","TG",3,3,26536.7752066667,5778.91450910139,21.7770036641437,14.674208453963,21.7770036641437
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 14:0 +NH4]","CE",3,3,1556.50011433333,14.486467980845,0.93070780062549,10.6040484516647,0.93070780062549
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 16:0 +H]","CE",3,3,2271.50681533333,208.306324572635,9.17040279899258,11.1454660628083,9.17040279899258
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 16:0 +NH4]","CE",3,3,2071.55347166667,474.240230527526,22.8929755863833,10.9926430521443,22.8929755863833
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 16:1 +NH4]","CE",3,3,1838.48680866667,132.370453179679,7.19996752523224,10.8418707738396,7.19996752523224
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 16:3 +K]","CE",3,3,1694.51345666667,100.231992539907,5.91508979439307,10.7250077172165,5.91508979439307
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 17:1 +K]_[CE 18:0 +Na]_[CE 20:3 +H]","CE",3,3,2869.18021,426.637832703129,14.8696771020573,11.4761903726084,14.8696771020573
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 18:0 +NH4]","CE",3,3,1590.186779,120.544988859789,7.58055534429702,10.6321379863446,7.58055534429702
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 18:1 +NH4]","CE",3,3,2399.786836,199.031563513647,8.29371844731825,11.2252721993412,8.29371844731825
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 18:3 +Na]","CE",3,3,2134.95348333333,91.9519346990266,4.30697602626268,11.0590824038361,4.30697602626268
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 20:3 +Na]_[CE 22:6 +H]","CE",3,3,1781.45345566667,146.141821742512,8.20351613889467,10.7956775403153,8.20351613889467
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 20:4 +NH4]","CE",3,3,1607.29344933333,86.0513840231145,5.35380667785379,10.6490628424838,5.35380667785379
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 22:2 +K]","CE",3,3,1692.913447,89.0216037960827,5.25848524352129,10.7239340454718,5.25848524352129
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 22:6 +NH4]","CE",3,3,1643.833444,65.2105872384748,3.96698263297256,10.6820797955494,3.96698263297256
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[CE 24:1 +Na]","CE",3,3,3410.653544,892.702964222417,26.1739561848155,11.7038787854146,26.1739561848155
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[DG 38:1_ DG O-40:8] NL 18:1","DG",3,3,3732.36026133333,377.165160799218,10.1052721171263,11.8610856840664,10.1052721171263
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[TG34:2] NL 20:0","TG",3,3,1885.973465,126.776723268379,6.72208414493143,10.878904607498,6.72208414493143
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[TG36:0] NL 18:0","TG",3,3,2139.66015366667,229.350205229252,10.7190015590196,11.0578346872349,10.7190015590196
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[TG38:0] NL 20:0","TG",3,3,249990.177866667,148215.798661079,59.2886488284872,17.7462139782864,59.2886488284872
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[TG44:4] NL 20:0","TG",3,3,13105.0208573333,7620.64202467574,58.1505524305317,13.4955894254957,58.1505524305317
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[TG44:5] NL 20:0","TG",3,3,42532.0761133333,27807.4155734024,65.3798688295987,15.1679668462644,65.3798688295987
"Recovery","WT","100 µM","Recovery | WT | 100 µM","[TG46:0] NL 16:0","TG",3,3,2330.60015733333,98.6939362778695,4.2347004897998,11.1856188678467,4.2347004897998
