"","X","Gene","contrast","p.val","p.adj","ratio"
"91013",91193,"RACGAP1","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.143232159105624,0.899,0.252
"91014",91194,"RACGAP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.144032272467222,0.512,0.251
"91015",91195,"RACGAP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.000745684204511265,0.578,-0.656
"91016",91196,"RACGAP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.561938706140555,0.887,-0.0975
"91017",91197,"RACGAP1","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.0225125250487719,0.436,0.408
"91018",91198,"RACGAP1","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.954949504337145,0.536,0.00946
"91019",91199,"RACGAP1","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0350678593491846,0.375,0.373
"91020",91200,"RACGAP1","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.00337731160241664,0.911,-0.549
"91021",91201,"RACK1","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.502356345877986,0.937,-0.381
"91022",91202,"RACK1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.962370405330393,0.936,-0.0267
"91023",91203,"RACK1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.473301797225753,0.892,-0.408
"91024",91204,"RACK1","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.640413982635933,0.868,0.265
"91025",91205,"RACK1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.94033639683724,0.908,-0.0423
"91026",91206,"RACK1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.725530308325937,0.842,-0.199
"91027",91207,"RACK1","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000313349608384469,1,-2.42
"91028",91208,"RACK1","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.627706459414447,0.935,0.275
"91029",91209,"RACK1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.976713521412129,0.923,-0.0165
"91030",91210,"RACK1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.176238092459114,0.893,-0.783
"91031",91211,"RACK1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.70385630472836,0.91,-0.215
"91032",91212,"RACK1","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.209535747612919,0.645,0.724
"91033",91213,"RACK1","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00641945736327831,0.135,-1.7
"91034",91214,"RACK1","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.884406422161197,0.908,0.0822
"91035",91215,"RACK1","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.000605730308136321,0.877,-2.26
"91036",91216,"RAD1","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.572264643530229,0.947,-0.133
"91037",91217,"RAD1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.93201784543903,0.935,0.02
"91038",91218,"RAD1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.631026856138414,0.903,-0.113
"91039",91219,"RAD1","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.521331806620243,0.844,-0.151
"91040",91220,"RAD1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.145928496518477,0.821,-0.35
"91041",91221,"RAD1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.763680298013824,0.856,-0.0705
"91042",91222,"RAD1","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0967426555289685,1,0.403
"91043",91223,"RAD1","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.721218538717169,0.938,0.0838
"91044",91224,"RAD1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.283871380122733,0.724,0.255
"91045",91225,"RAD1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.215394432175766,0.899,0.296
"91046",91226,"RAD1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.435195620737123,0.854,0.184
"91047",91227,"RAD1","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.106314235473463,0.568,-0.391
"91048",91228,"RAD1","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.959532072598934,0.537,0.0119
"91049",91229,"RAD1","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.367412211777162,0.823,-0.213
"91050",91230,"RAD1","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.599061709871157,0.966,0.124
"91051",91231,"RAD17","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.707075037315438,0.959,0.086
"91052",91232,"RAD17","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0244649195289582,0.73,0.549
"91053",91233,"RAD17","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.010680634450409,0.671,0.635
"91054",91234,"RAD17","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.773070013023681,0.887,-0.066
"91055",91235,"RAD17","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.819242634469512,0.902,0.0522
"91056",91236,"RAD17","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.51254467715591,0.714,-0.15
"91057",91237,"RAD17","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.200270729648119,1,0.299
"91058",91238,"RAD17","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.0328185437916711,0.85,-0.517
"91059",91239,"RAD17","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.670149991237257,0.885,0.0975
"91060",91240,"RAD17","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.386224463892866,0.915,-0.2
"91061",91241,"RAD17","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.817035446884935,0.923,-0.0529
"91062",91242,"RAD17","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.136782150316161,0.597,0.35
"91063",91243,"RAD17","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00931568611542942,0.153,0.648
"91064",91244,"RAD17","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.458650021837701,0.849,0.17
"91065",91245,"RAD17","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.037821893432783,0.942,0.501
"91066",91246,"RAD18","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.412332999009588,0.92,-0.108
"91067",91247,"RAD18","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.160509373308215,0.864,0.188
"91068",91248,"RAD18","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.542362241124201,0.897,0.0799
"91069",91249,"RAD18","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0117020717268643,0.186,0.357
"91070",91250,"RAD18","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.0198104895481056,0.679,0.326
"91071",91251,"RAD18","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.121162050888807,0.091,-0.209
"91072",91252,"RAD18","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00587648998727169,1,-0.397
"91073",91253,"RAD18","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.00711290411603521,0.777,0.386
"91074",91254,"RAD18","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.108447520277983,0.428,0.217
"91075",91255,"RAD18","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.787778566007865,0.932,0.0352
"91076",91256,"RAD18","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.951580259253651,0.934,0.00793
"91077",91257,"RAD18","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.000800115523970516,0.232,0.508
"91078",91258,"RAD18","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.400630409007851,0.424,0.111
"91079",91259,"RAD18","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.00196993663425515,0.0614,0.458
"91080",91260,"RAD18","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.297261870160378,0.96,0.138
"91081",91261,"RAD21","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.809063108628218,0.965,-0.0555
"91082",91262,"RAD21","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.010413421602337,0.642,0.64
"91083",91263,"RAD21","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0178260504691014,0.713,0.584
"91084",91264,"RAD21","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.264822619138715,0.74,0.26
"91085",91265,"RAD21","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.00123232438396927,0.413,0.85
"91086",91266,"RAD21","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.901451857287237,0.891,-0.0284
"91087",91267,"RAD21","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.115158454008092,1,-0.373
"91088",91268,"RAD21","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.0215223810475456,0.833,-0.565
"91089",91269,"RAD21","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.424863837886469,0.815,-0.185
"91090",91270,"RAD21","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.249748215497964,0.903,0.269
"91091",91271,"RAD21","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.358376757759966,0.824,-0.213
"91092",91272,"RAD21","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.094766213408141,0.556,0.397
"91093",91273,"RAD21","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.916158960846754,0.53,0.0242
"91094",91274,"RAD21","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.316349022956767,0.803,0.233
"91095",91275,"RAD21","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.037103733861302,0.942,0.506
"91096",91276,"RAD23A","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.213954691017894,0.824,-0.266
"91097",91277,"RAD23A","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.183196559408572,0.87,-0.286
"91098",91278,"RAD23A","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0148912272020082,0.699,-0.551
"91099",91279,"RAD23A","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.222734868755413,0.706,0.261
"91100",91280,"RAD23A","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.335499644486657,0.864,0.204
"91101",91281,"RAD23A","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.189943999560799,0.213,0.281
"91102",91282,"RAD23A","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000278927001426516,1,-0.908
"91103",91283,"RAD23A","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.00150895676594451,0.671,0.759
"91104",91284,"RAD23A","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.315314593996994,0.75,0.213
"91105",91285,"RAD23A","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.0399016900657431,0.841,0.455
"91106",91286,"RAD23A","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.0269008120983035,0.166,0.494
"91107",91287,"RAD23A","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.859180618195988,0.801,-0.0372
"91108",91288,"RAD23A","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000182979816859163,0.0345,-0.946
"91109",91289,"RAD23A","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.182198576782067,0.715,-0.286
"91110",91290,"RAD23A","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.000117353476601544,0.829,-0.985
"91111",91291,"RAD23B","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.274691243860701,0.869,-0.488
"91112",91292,"RAD23B","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.66826694437411,0.924,-0.189
"91113",91293,"RAD23B","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.134820373039976,0.839,-0.677
"91114",91294,"RAD23B","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.537299430828239,0.848,0.273
"91115",91295,"RAD23B","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.854412252576392,0.904,0.0808
"91116",91296,"RAD23B","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.967707816478286,0.903,-0.0178
"91117",91297,"RAD23B","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.148096903238342,1,-0.654
"91118",91298,"RAD23B","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.122148579249308,0.894,0.702
"91119",91299,"RAD23B","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.58774770427184,0.868,0.24
"91120",91300,"RAD23B","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.333576712048093,0.911,0.431
"91121",91301,"RAD23B","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.615644081979899,0.897,0.222
"91122",91302,"RAD23B","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.802164703055158,0.794,-0.11
"91123",91303,"RAD23B","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0939291634589446,0.295,-0.764
"91124",91304,"RAD23B","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.654546969886528,0.884,-0.198
"91125",91305,"RAD23B","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.216104579284133,0.958,-0.555
"91126",91306,"RAD50","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.748455485636439,0.961,0.0798
"91127",91307,"RAD50","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.596503833743492,0.92,-0.132
"91128",91308,"RAD50","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.833589831099501,0.913,-0.0523
"91129",91309,"RAD50","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.188318502781663,0.675,-0.334
"91130",91310,"RAD50","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.268501231572788,0.853,-0.279
"91131",91311,"RAD50","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.674816618405834,0.821,-0.105
"91132",91312,"RAD50","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0101264056954237,1,0.696
"91133",91313,"RAD50","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.754763649127933,0.939,-0.0778
"91134",91314,"RAD50","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.617684782811751,0.875,0.124
"91135",91315,"RAD50","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.216470321929324,0.899,0.313
"91136",91316,"RAD50","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.93606283077693,0.933,0.0199
"91137",91317,"RAD50","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.0708536351570315,0.53,-0.468
"91138",91318,"RAD50","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.363694451200512,0.414,0.228
"91139",91319,"RAD50","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.548203191646989,0.867,-0.15
"91140",91320,"RAD50","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.0461822019039315,0.944,0.522
"91141",91321,"RAD51","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.982701844417322,0.972,0.00438
"91142",91322,"RAD51","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.750990373936386,0.928,-0.0642
"91143",91323,"RAD51","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.767437252655814,0.91,-0.0598
"91144",91324,"RAD51","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.696855180126007,0.877,-0.0789
"91145",91325,"RAD51","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.0819962516996578,0.787,-0.365
"91146",91326,"RAD51","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.932382580192199,0.897,0.0171
"91147",91327,"RAD51","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0365449985516505,1,-0.447
"91148",91328,"RAD51","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.674475152847122,0.936,0.085
"91149",91329,"RAD51","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.62270278443104,0.876,0.0997
"91150",91330,"RAD51","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.551865034294785,0.924,-0.121
"91151",91331,"RAD51","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.564636733451037,0.888,0.117
"91152",91332,"RAD51","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.476544156842141,0.738,-0.145
"91153",91333,"RAD51","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00759720650538168,0.143,-0.591
"91154",91334,"RAD51","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.651038143409523,0.884,-0.0916
"91155",91335,"RAD51","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.000478429176177064,0.871,-0.829
"91156",91336,"RAD51AP1","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.282223074274398,0.873,-0.412
"91157",91337,"RAD51AP1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0768712121048474,0.82,-0.696
"91158",91338,"RAD51AP1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.00751753465689191,0.64,-1.11
"91159",91339,"RAD51AP1","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0935348375585104,0.556,0.657
"91160",91340,"RAD51AP1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.000466292611413101,0.331,1.56
"91161",91341,"RAD51AP1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.698592213969223,0.832,0.147
"91162",91342,"RAD51AP1","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000401773129319034,1,-1.58
"91163",91343,"RAD51AP1","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.000138289123030237,0.443,1.75
"91164",91344,"RAD51AP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.301743270191236,0.739,0.396
"91165",91345,"RAD51AP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",6.5873309001433e-05,0.354,1.87
"91166",91346,"RAD51AP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.161676685855876,0.638,0.542
"91167",91347,"RAD51AP1","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.825735667465477,0.797,0.0833
"91168",91348,"RAD51AP1","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00067900717631853,0.0609,-1.5
"91169",91349,"RAD51AP1","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.795754894705757,0.9,0.0979
"91170",91350,"RAD51AP1","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.653189212206975,0.966,-0.17
"91171",91351,"RAD51C","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.850875310678545,0.967,0.0696
"91172",91352,"RAD51C","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.826639484487562,0.931,0.0811
"91173",91353,"RAD51C","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.684459863629009,0.906,0.151
"91174",91354,"RAD51C","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.309959038646621,0.768,-0.381
"91175",91355,"RAD51C","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.201975003655374,0.839,-0.482
"91176",91356,"RAD51C","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.738954333150966,0.847,0.124
"91177",91357,"RAD51C","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0226687076589888,1,0.902
"91178",91358,"RAD51C","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.356337462974404,0.922,-0.345
"91179",91359,"RAD51C","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.75272704730489,0.899,0.117
"91180",91360,"RAD51C","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.630315633804236,0.927,-0.179
"91181",91361,"RAD51C","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.518448017452627,0.878,0.24
"91182",91362,"RAD51C","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.615094680096588,0.766,-0.187
"91183",91363,"RAD51C","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0643982624528643,0.268,0.715
"91184",91364,"RAD51C","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.248255684270303,0.767,-0.435
"91185",91365,"RAD51C","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.42731420289882,0.963,0.296
"91186",91366,"RAD54L2","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.559801856709707,0.945,0.107
"91187",91367,"RAD54L2","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0141925949036482,0.676,0.486
"91188",91368,"RAD54L2","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.00373067840833486,0.572,0.593
"91189",91369,"RAD54L2","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.33044144530017,0.779,-0.181
"91190",91370,"RAD54L2","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.400518307180922,0.872,-0.155
"91191",91371,"RAD54L2","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.998372549384688,0.908,0.000374
"91192",91372,"RAD54L2","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.225237371035308,1,0.226
"91193",91373,"RAD54L2","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.00423407564536232,0.746,-0.583
"91194",91374,"RAD54L2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.650900545859354,0.882,0.0831
"91195",91375,"RAD54L2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.00155071070676753,0.643,-0.661
"91196",91376,"RAD54L2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.649443506020446,0.903,0.0835
"91197",91377,"RAD54L2","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.00391996399953596,0.327,0.589
"91198",91378,"RAD54L2","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000209848937171725,0.0367,0.816
"91199",91379,"RAD54L2","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.688762769030296,0.888,-0.0736
"91200",91380,"RAD54L2","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.700583034217157,0.967,0.0706
"91201",91381,"RAD9A","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.862659254354648,0.967,-0.0306
"91202",91382,"RAD9A","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.129614773168111,0.852,0.276
"91203",91383,"RAD9A","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.175257230738684,0.851,0.246
