"name","Gene","ID","p.val","p.adj","ratio"
"NAGK","NAGK","Q9UJ70",1.73836972014034e-06,7.19961984111027e-05,-0.927
"NAGLU","NAGLU","P54802",0.00113341305446478,0.00836617940673359,1.02
"NAGPA","NAGPA","Q9UK23",0.00565456474677352,0.0266161354659532,-1.2
"NAMPT","NAMPT","P43490",0.0140768847013029,0.0526754276898125,-0.523
"NANP","NANP","Q8TBE9",0.0927299134682205,0.208966094790889,-0.48
"NANS","NANS","Q9NR45",0.868253739602976,0.935051424948402,0.043
"NAP1L1","NAP1L1","P55209",0.906842422227154,0.956641501508042,-0.04
"NAP1L4","NAP1L4","Q99733",0.321711609734643,0.507103741528245,-0.291
"NAPA","NAPA","P54920",0.212525514903008,0.38039089825535,-0.147
"NAPB","NAPB","Q9H115",0.389160960504643,0.578566045641276,-0.866
"NAPG","NAPG","Q99747",0.21423748750244,0.382370955433801,0.365
"NAPRT","NAPRT","Q6XQN6",0.596005237892323,0.757499788377594,0.153
"NARF","NARF","Q9UHQ1",0.00141639793822098,0.00975778464358506,0.492
"NARS1","NARS1","O43776",0.130583316452942,0.267855533672203,-0.239
"NARS2","NARS2","Q96I59",0.334215727771258,0.521337673029236,0.23
"NASP","NASP","P49321",0.698435917950186,0.827695922199801,0.151
"NAT14","NAT14","Q8WUY8",0.728953922615661,0.847104494278832,0.166
"NAV1","NAV1","Q8NEY1",1.09373159915971e-05,0.000278590051950522,1.48
"NAXE","NAXE","Q8NCW5",0.341690848907333,0.529508980141533,0.157
"NBAS","NBAS","A2RRP1",0.2520627228349,0.429628435641037,0.815
"NBEA","NBEA","Q8NFP9",0.865339133369492,0.933661485856707,0.111
"NBN","NBN","O60934",0.000954860988773578,0.00746521757006471,0.679
"NCAM1","NCAM1","P13591",0.108361596448645,0.234715417065431,0.321
"NCAPD2","NCAPD2","Q15021",0.487310156029565,0.670669030982835,0.171
"NCAPD3","NCAPD3","P42695",0.57889250572436,0.745456941724249,0.154
"NCAPG","NCAPG","Q9BPX3",0.668338415785191,0.808211524737831,0.102
"NCAPG2","NCAPG2","Q86XI2",0.639701328722594,0.789353977447211,0.237
"NCAPH","NCAPH","Q15003",0.312786666623212,0.497750075059358,0.155
"NCAPH2","NCAPH2","Q6IBW4",0.129064481587498,0.265755950958754,-0.291
"NCBP1","NCBP1","Q09161",0.0133906765895792,0.0508643491597561,0.854
"NCBP2","NCBP2","P52298",0.795198677898042,0.888430288650896,-0.056
"NCBP2AS2","NCBP2AS2","Q69YL0",0.0280243831925978,0.0861605272411076,0.753
"NCBP3","NCBP3","Q53F19",0.000640815443552215,0.00551649572743506,0.984
"NCDN","NCDN","Q9UBB6",0.895497676131785,0.951143231159879,-0.0306
