"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PE 38:4",-0.307,0.877833592980833,-0.3,0.88,"-0.3","0.88","NS",NA
"PE 38:5",-0.409,0.582507862999404,-0.4,0.58,"-0.4","0.58","NS","PE 38:5"
"PE 38:6",-0.138,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 40:1",0.0237,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PE 40:2",-0.0915,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 40:3",-0.0161,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PE 40:4",-0.0852,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 40:5",-0.0845,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE 40:6",-0.28,0.931806612788177,-0.3,0.93,"-0.3","0.93","NS",NA
"PE 40:7",0.00389,0.990416283568731,0,0.99,"0.0","0.99","NS",NA
"PE 42:1",0.148,0.931806612788177,0.1,0.93,"0.1","0.93","NS",NA
"PE O-34:0",0.000187,0.998877189461052,0,1,"0.0","1.00","NS",NA
"PE O-34:1",-0.0713,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE O-34:2",0.127,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PE O-36:1",-0.198,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PE O-36:2",-0.126,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE O-36:3",-0.0125,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PE O-36:4",0.0332,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PE O-36:5",0.166,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PE O-38:1",0.0433,0.953944604452849,0,0.95,"0.0","0.95","NS",NA
"PE O-38:3",0.0795,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PE O-38:4",-0.0756,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE O-38:5",-0.164,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PE O-38:6",0.0206,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PE O-40:4",0.179,0.807615346455729,0.2,0.81,"0.2","0.81","NS",NA
"PE O-40:5",-0.0734,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PE O-40:6",0.0232,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PE(O-38:2)",0.26,0.877833592980833,0.3,0.88,"0.3","0.88","NS",NA
"PE(O-40:2)",0.0244,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PG 20:0",-0.137,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PG 34:1",-0.126,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PG 34:4",-0.115,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PG 36:1",0.269,0.264829633738068,0.3,0.26,"0.3","0.26","NS","PG 36:1"
"PI 32:1",0.0831,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PI 34:0",0.0856,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PI 34:2",-0.268,0.582507862999404,-0.3,0.58,"-0.3","0.58","NS","PI 34:2"
"PI 36:0",-0.0518,0.962656101170447,-0.1,0.96,"-0.1","0.96","NS",NA
"PI 36:1",0.092,0.966475978769642,0.1,0.97,"0.1","0.97","NS",NA
"PI 36:3",-0.166,0.931806612788177,-0.2,0.93,"-0.2","0.93","NS",NA
"PI 38:1",0.0378,0.976005796600933,0,0.98,"0.0","0.98","NS",NA
"PI 38:2",-0.298,0.807615346455729,-0.3,0.81,"-0.3","0.81","NS",NA
"PI 38:4",0.179,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PI 40:4",-0.0476,0.976005796600933,0,0.98,"-0.0","0.98","NS",NA
"PI 40:5",-0.0867,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PI 40:6",-0.0712,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PI O-34:1",0.05,0.957126315831495,0,0.96,"0.0","0.96","NS",NA
"PI O-36:1",-0.217,0.819262706896905,-0.2,0.82,"-0.2","0.82","NS",NA
"PI O-38:1",0.132,0.931806612788177,0.1,0.93,"0.1","0.93","NS",NA
